time;V(/BiasOut)1;V(/VoutN)1;V(/VoutP)1;
0,034203;-0,0486407;0,637801;-0,657799;
0,034303;-0,048133;0,632941;-0,652941;
0,034403;-0,0474151;0,625011;-0,645013;
0,034503;-0,0464897;0,614049;-0,634053;
0,034603;-0,0453611;0,600108;-0,620113;
0,034703;-0,0440341;0,583253;-0,60326;
0,034803;-0,042515;0,563565;-0,583573;
0,034903;-0,0408108;0,541138;-0,561148;
0,035003;-0,0389296;0,51608;-0,536092;
0,035103;-0,0368803;0,48851;-0,508523;
0,035203;-0,0346726;0,458559;-0,478574;
0,035303;-0,0323173;0,426371;-0,446387;
0,035403;-0,0298257;0,392099;-0,412117;
0,035503;-0,0272099;0,355907;-0,375926;
0,035603;-0,0244827;0,317969;-0,337988;
0,035703;-0,0216576;0,278464;-0,298484;
0,035803;-0,0187484;0,237581;-0,257603;
0,035903;-0,0157695;0,195517;-0,215539;
0,036003;-0,0127357;0,152471;-0,172494;
0,036103;-0,009662;0,108649;-0,128673;
0,036203;-0,00656393;0,0642609;-0,0842849;
0,036303;-0,00345692;0,019518;-0,0395425;
0,036403;-0,000356676;-0,0253657;0,00534115;
0,036503;0,00272119;-0,0701761;0,0501514;
0,036603;0,00576097;-0,114699;0,0946746;
0,036703;0,00874724;-0,158722;0,138698;
0,036803;0,0116646;-0,202035;0,182011;
0,036903;0,0144981;-0,244431;0,224407;
0,037003;0,017233;-0,285708;0,265685;
0,037103;0,019855;-0,325668;0,305645;
0,037203;0,0223503;-0,36412;0,344099;
0,037303;0,0247057;-0,400882;0,380862;
0,037403;0,0269086;-0,435778;0,415758;
0,037503;0,0289469;-0,46864;0,448621;
0,037603;0,0308095;-0,499312;0,479295;
0,037703;0,032486;-0,527648;0,507632;
0,037803;0,0339667;-0,553512;0,533498;
0,037903;0,035243;-0,576781;0,556768;
0,038003;0,0363071;-0,597343;0,577332;
0,038103;0,0371523;-0,615101;0,595091;
0,038203;0,0377727;-0,629969;0,609962;
0,038303;0,0381636;-0,641877;0,621871;
0,038403;0,0383213;-0,650768;0,630764;
0,038503;0,0382432;-0,656599;0,636597;
0,038603;0,0379278;-0,659343;0,639343;
0,038703;0,0373747;-0,658986;0,638988;
0,038803;0,0365845;-0,65553;0,635534;
0,038903;0,0355591;-0,648992;0,628998;
0,039003;0,0343014;-0,639403;0,61941;
0,039103;0,0328153;-0,626808;0,606817;
0,039203;0,031106;-0,611268;0,591279;
0,039303;0,0291794;-0,592857;0,57287;
0,039403;0,0270427;-0,571662;0,551677;
0,039503;0,024704;-0,547786;0,527803;
0,039603;0,0221725;-0,521342;0,50136;
0,039703;0,019458;-0,492456;0,472476;
0,039803;0,0165714;-0,461266;0,441288;
0,039903;0,0135243;-0,427922;0,407945;
0,040003;0,0103291;-0,392582;0,372607;
0,040103;0,00699903;-0,355415;0,335441;
0,040203;0,00354778;-0,316599;0,296627;
0,040303;-1,03422e-05;-0,276319;0,256347;
0,040403;-0,00366042;-0,234767;0,214797;
0,040503;-0,00738721;-0,192142;0,172172;
0,040603;-0,011175;-0,148647;0,128678;
0,040703;-0,0150078;-0,10449;0,0845221;
0,040803;-0,0188695;-0,0598818;0,0399146;
0,040903;-0,0227437;-0,0150355;-0,00493141;
0,041003;-0,0266138;0,0298349;-0,0498015;
0,041103;-0,0304637;0,0745151;-0,0944815;
0,041203;-0,0342768;0,118792;-0,138758;
0,041303;-0,0380369;0,162453;-0,18242;
0,041403;-0,0417282;0,205292;-0,225258;
0,041503;-0,0453349;0,247102;-0,267069;
0,041603;-0,0488417;0,287685;-0,307652;
0,041703;-0,0522338;0,326846;-0,346814;
0,041803;-0,0554969;0,364398;-0,384367;
0,041903;-0,0586172;0,400163;-0,420133;
0,042003;-0,0615815;0,43397;-0,453941;
0,042103;-0,0643776;0,465656;-0,485628;
0,042203;-0,0669937;0,495072;-0,515045;
0,042303;-0,0694192;0,522075;-0,54205;
0,042403;-0,0716439;0,546538;-0,566514;
0,042503;-0,0736589;0,568344;-0,588321;
0,042603;-0,0754561;0,587388;-0,607367;
0,042703;-0,0770284;0,603579;-0,62356;
0,042803;-0,0783698;0,616841;-0,636823;
0,042903;-0,0794753;0,627109;-0,647094;
0,043003;-0,0803408;0,634336;-0,654322;
0,043103;-0,0809637;0,638485;-0,658473;
0,043203;-0,0813421;0,639539;-0,659528;
0,043303;-0,0814755;0,63749;-0,657482;
0,043403;-0,0813642;0,63235;-0,652344;
0,043503;-0,08101;0,624143;-0,644138;
0,043603;-0,0804155;0,612907;-0,632905;
0,043703;-0,0795846;0,598697;-0,618697;
0,043803;-0,0785219;0,581581;-0,601583;
0,043903;-0,0772337;0,56164;-0,581644;
0,044003;-0,0757265;0,53897;-0,558975;
0,044103;-0,0740085;0,513678;-0,533685;
0,044203;-0,0720884;0,485885;-0,505894;
0,044303;-0,069976;0,455725;-0,475736;
0,044403;-0,0676819;0,423341;-0,443353;
0,044503;-0,0652175;0,388888;-0,408901;
0,044603;-0,0625948;0,35253;-0,372545;
0,044703;-0,0598269;0,314441;-0,334457;
0,044803;-0,056927;0,274803;-0,29482;
0,044903;-0,0539093;0,233804;-0,253823;
0,045003;-0,0507883;0,191642;-0,211662;
0,045103;-0,0475789;0,148517;-0,168538;
0,045203;-0,0442964;0,104635;-0,124657;
0,045303;-0,0409564;0,0602055;-0,0802282;
0,045403;-0,0375747;0,0154409;-0,0354642;
0,045503;-0,0341673;-0,0294452;0,00942143;
0,045603;-0,0307499;-0,0742385;0,0542143;
0,045703;-0,0273388;-0,118725;0,0987006;
0,045803;-0,0239497;-0,162692;0,142668;
0,045903;-0,0205983;-0,205931;0,185906;
0,046003;-0,0173;-0,248233;0,228209;
0,046103;-0,01407;-0,289398;0,269374;
0,046203;-0,010923;-0,329229;0,309206;
0,046303;-0,00787344;-0,367536;0,347513;
0,046403;-0,00493481;-0,404135;0,384113;
0,046503;-0,00212047;-0,438853;0,418831;
0,046603;0,000557212;-0,471522;0,451502;
0,046703;0,00308632;-0,501988;0,481968;
0,046803;0,00545595;-0,530105;0,510086;
0,046903;0,00765577;-0,555738;0,53572;
0,047003;0,00967658;-0,578765;0,558749;
0,047103;0,0115098;-0,599077;0,579062;
0,047203;0,0131481;-0,616575;0,596562;
0,047303;0,0145849;-0,631177;0,611165;
0,047403;0,0158148;-0,642813;0,622803;
0,047503;0,0168332;-0,651428;0,631419;
0,047603;0,017637;-0,656979;0,636972;
0,047703;0,0182236;-0,659442;0,639436;
0,047803;0,0185919;-0,658803;0,638799;
0,047903;0,0187418;-0,655066;0,635064;
0,048003;0,0186742;-0,648249;0,628248;
0,048103;0,0183911;-0,638384;0,618385;
0,048203;0,0178957;-0,625519;0,605522;
0,048303;0,017192;-0,609715;0,589719;
0,048403;0,0162854;-0,591047;0,571053;
0,048503;0,0151819;-0,569604;0,549612;
0,048603;0,0138887;-0,54549;0,5255;
0,048703;0,0124139;-0,518818;0,49883;
0,048803;0,0107665;-0,489717;0,46973;
0,048903;0,00895631;-0,458326;0,43834;
0,049003;0,00699405;-0,424793;0,404809;
0,049103;0,00489102;-0,38928;0,369297;
0,049203;0,00265939;-0,351956;0,331974;
0,049303;0,000311794;-0,312999;0,293018;
0,049403;-0,00213838;-0,272595;0,252615;
0,049503;-0,00467745;-0,230938;0,210959;
0,049603;-0,00729107;-0,188225;0,168247;
0,049703;-0,00996474;-0,144661;0,124684;
0,049803;-0,0126835;-0,100455;0,0804778;
0,049903;-0,0154323;-0,0558161;0,0358396;
0,050003;-0,0181957;-0,0109588;-0,00901736;
0,050103;-0,0209586;0,0339031;-0,0538791;
0,050203;-0,0237055;0,0785554;-0,0985313;
0,050303;-0,0264213;0,122785;-0,142761;
0,050403;-0,0290907;0,16638;-0,186356;
0,050503;-0,031699;0,209133;-0,22911;
0,050603;-0,0342315;0,25084;-0,270817;
0,050703;-0,0366741;0,291301;-0,311279;
0,050803;-0,0390129;0,330324;-0,350302;
0,050903;-0,0412347;0,367721;-0,3877;
0,051003;-0,0433269;0,403315;-0,423295;
0,051103;-0,0452774;0,436936;-0,456916;
0,051203;-0,0470749;0,468422;-0,488403;
0,051303;-0,0487088;0,497624;-0,517606;
0,051403;-0,0501692;0,524401;-0,544385;
0,051503;-0,0514473;0,548627;-0,568613;
0,051603;-0,052535;0,570186;-0,590173;
0,051703;-0,0534253;0,588974;-0,608963;
0,051803;-0,0541119;0,604902;-0,624892;
0,051903;-0,0545899;0,617894;-0,637886;
0,052003;-0,0548551;0,627888;-0,647882;
0,052103;-0,0549046;0,634836;-0,654831;
0,052203;-0,0547362;0,638705;-0,658702;
0,052303;-0,0543493;0,639476;-0,659475;
0,052403;-0,0537439;0,637146;-0,657146;
0,052503;-0,0529215;0,631726;-0,651728;
0,052603;-0,0518842;0,623242;-0,643246;
0,052703;-0,0506358;0,611733;-0,631739;
0,052803;-0,0491805;0,597257;-0,617264;
0,052903;-0,0475241;0,57988;-0,599889;
0,053003;-0,045673;0,559687;-0,579698;
0,053103;-0,0436348;0,536773;-0,556786;
0,053203;-0,041418;0,511249;-0,531263;
0,053303;-0,039032;0,483236;-0,503252;
0,053403;-0,036487;0,452867;-0,472885;
0,053503;-0,0337941;0,420289;-0,440307;
0,053603;-0,0309653;0,385656;-0,405676;
0,053703;-0,028013;0,349133;-0,369154;
0,053803;-0,0249504;0,310896;-0,330918;
0,053903;-0,0217914;0,271126;-0,291149;
0,054003;-0,0185502;0,230014;-0,250038;
0,054103;-0,0152416;0,187756;-0,207781;
0,054203;-0,0118808;0,144554;-0,164579;
0,054303;-0,00848335;0,100613;-0,120639;
0,054403;-0,00506481;0,0561446;-0,0761714;
0,054503;-0,00164114;0,0113603;-0,0313873;
0,054603;0,00177173;-0,0335261;0,0134988;
0,054703;0,00515776;-0,0783002;0,0582728;
0,054803;0,0085011;-0,122748;0,102721;
0,054903;0,0117859;-0,166658;0,146631;
0,055003;0,0149966;-0,209819;0,189792;
0,055103;0,0181179;-0,252026;0,232;
0,055203;0,021135;-0,293078;0,273052;
0,055303;0,0240332;-0,332778;0,312753;
0,055403;0,0267987;-0,370937;0,350913;
0,055503;0,0294179;-0,407372;0,387349;
0,055603;0,0318781;-0,44191;0,421888;
0,055703;0,0341671;-0,474385;0,454364;
0,055803;0,0362737;-0,504643;0,484624;
0,055903;0,0381872;-0,532539;0,512521;
0,056003;0,0398981;-0,55794;0,537924;
0,056103;0,0413973;-0,580725;0,56071;
0,056203;0,0426773;-0,600784;0,580771;
0,056303;0,043731;-0,618023;0,598011;
0,056403;0,0445527;-0,632358;0,612348;
0,056503;0,0451375;-0,643721;0,623713;
0,056603;0,0454817;-0,652058;0,632052;
0,056703;0,0455827;-0,65733;0,637325;
0,056803;0,045439;-0,65951;0,639508;
0,056903;0,0450501;-0,658589;0,638589;
0,057003;0,0444167;-0,654571;0,634573;
0,057103;0,0435406;-0,647475;0,627479;
0,057203;0,0424247;-0,637336;0,617341;
