time;V(/BiasOut)1;V(/VoutN)1;V(/VoutP)1;
0,00117376;-0,0275819;-0,479404;0,459456;
0,00118376;-0,0281977;-0,482496;0,462548;
0,00119376;-0,0288174;-0,485565;0,465618;
0,00120376;-0,029441;-0,488612;0,468664;
0,00121376;-0,0300683;-0,491635;0,471688;
0,00122376;-0,0306994;-0,494636;0,474689;
0,00123376;-0,0313341;-0,497613;0,477667;
0,00124376;-0,0319725;-0,500567;0,480621;
0,00125376;-0,0326145;-0,503498;0,483552;
0,00126376;-0,03326;-0,506405;0,48646;
0,00127376;-0,0339089;-0,509288;0,489344;
0,00128376;-0,0345613;-0,512148;0,492203;
0,00129376;-0,035217;-0,514983;0,495039;
0,00130376;-0,0358761;-0,517795;0,497851;
0,00131376;-0,0365385;-0,520582;0,500638;
0,00132376;-0,037204;-0,523345;0,503402;
0,00133376;-0,0378728;-0,526083;0,50614;
0,00134376;-0,0385446;-0,528797;0,508854;
0,00135376;-0,0392195;-0,531485;0,511543;
0,00136376;-0,0398975;-0,534149;0,514207;
0,00137376;-0,0405784;-0,536788;0,516846;
0,00138376;-0,0412623;-0,539402;0,51946;
0,00139376;-0,041949;-0,54199;0,522049;
0,00140376;-0,0426385;-0,544553;0,524612;
0,00141376;-0,0433309;-0,547091;0,52715;
0,00142376;-0,0440259;-0,549602;0,529662;
0,00143376;-0,0447237;-0,552089;0,532149;
0,00144376;-0,0454241;-0,554549;0,534609;
0,00145376;-0,046127;-0,556983;0,537043;
0,00146376;-0,0468326;-0,559391;0,539452;
0,00147376;-0,0475406;-0,561773;0,541834;
0,00148376;-0,048251;-0,564128;0,544189;
0,00149376;-0,0489639;-0,566457;0,546519;
0,00150376;-0,0496791;-0,568759;0,548821;
0,00151376;-0,0503967;-0,571035;0,551097;
0,00152376;-0,0511165;-0,573284;0,553346;
0,00153376;-0,0518385;-0,575506;0,555568;
0,00154376;-0,0525627;-0,577701;0,557764;
0,00155376;-0,0532891;-0,579868;0,559932;
0,00156376;-0,0540175;-0,582009;0,562072;
0,00157376;-0,054748;-0,584122;0,564186;
0,00158376;-0,0554804;-0,586208;0,566272;
0,00159376;-0,0562149;-0,588266;0,568331;
0,00160376;-0,0569512;-0,590297;0,570362;
0,00161376;-0,0576894;-0,5923;0,572365;
0,00162376;-0,0584294;-0,594275;0,57434;
0,00163376;-0,0591712;-0,596223;0,576288;
0,00164376;-0,0599148;-0,598142;0,578207;
0,00165376;-0,06066;-0,600033;0,580098;
0,00166376;-0,0614069;-0,601896;0,581962;
0,00167376;-0,0621554;-0,603731;0,583796;
0,00168376;-0,0629055;-0,605537;0,585603;
0,00169376;-0,0636571;-0,607315;0,587381;
0,00170376;-0,0644102;-0,609064;0,589131;
0,00171376;-0,0651647;-0,610785;0,590852;
0,00172376;-0,0659206;-0,612477;0,592544;
0,00173376;-0,0666779;-0,61414;0,594207;
0,00174376;-0,0674365;-0,615775;0,595842;
0,00175376;-0,0681964;-0,61738;0,597447;
0,00176376;-0,0689576;-0,618956;0,599024;
0,00177376;-0,0697199;-0,620504;0,600572;
0,00178376;-0,0704834;-0,622022;0,60209;
0,00179376;-0,071248;-0,623511;0,603579;
0,00180376;-0,0720136;-0,624971;0,605039;
0,00181376;-0,0727803;-0,626401;0,606469;
0,00182376;-0,073548;-0,627802;0,60787;
0,00183376;-0,0743167;-0,629173;0,609242;
0,00184376;-0,0750863;-0,630515;0,610584;
0,00185376;-0,0758568;-0,631827;0,611896;
0,00186376;-0,0766281;-0,633109;0,613178;
0,00187376;-0,0774002;-0,634362;0,614431;
0,00188376;-0,0781731;-0,635585;0,615654;
0,00189376;-0,0789467;-0,636778;0,616847;
0,00190376;-0,079721;-0,637941;0,61801;
0,00191376;-0,0804959;-0,639074;0,619143;
0,00192376;-0,0812715;-0,640177;0,620246;
0,00193376;-0,0820476;-0,641249;0,621319;
0,00194376;-0,0828242;-0,642292;0,622362;
0,00195376;-0,0836014;-0,643305;0,623375;
0,00196376;-0,084379;-0,644287;0,624357;
0,00197376;-0,0851571;-0,645239;0,625309;
0,00198376;-0,0859356;-0,64616;0,626231;
0,00199376;-0,0867144;-0,647051;0,627122;
0,00200376;-0,0874935;-0,647912;0,627983;
0,00201376;-0,0882729;-0,648743;0,628813;
0,00202376;-0,0890525;-0,649542;0,629613;
0,00203376;-0,0898324;-0,650312;0,630383;
0,00204376;-0,0906124;-0,65105;0,631121;
0,00205376;-0,0913926;-0,651758;0,631829;
0,00206376;-0,0921729;-0,652436;0,632507;
0,00207376;-0,0929532;-0,653082;0,633154;
0,00208376;-0,0937336;-0,653698;0,63377;
0,00209376;-0,0945139;-0,654283;0,634355;
0,00210376;-0,0952943;-0,654838;0,634909;
0,00211376;-0,0960745;-0,655361;0,635433;
0,00212376;-0,0968547;-0,655854;0,635926;
0,00213376;-0,0976347;-0,656316;0,636388;
0,00214376;-0,0984145;-0,656747;0,636819;
0,00215376;-0,0991942;-0,657147;0,637219;
0,00216376;-0,0999736;-0,657517;0,637589;
0,00217376;-0,100753;-0,657855;0,637927;
0,00218376;-0,101532;-0,658162;0,638235;
0,00219376;-0,10231;-0,658439;0,638511;
0,00220376;-0,103088;-0,658684;0,638756;
0,00221376;-0,103866;-0,658899;0,638971;
0,00222376;-0,104643;-0,659082;0,639154;
0,00223376;-0,10542;-0,659235;0,639307;
0,00224376;-0,106196;-0,659356;0,639428;
0,00225376;-0,106972;-0,659446;0,639519;
0,00226376;-0,107747;-0,659506;0,639578;
0,00227376;-0,108522;-0,659534;0,639607;
0,00228376;-0,109295;-0,659532;0,639604;
0,00229376;-0,110069;-0,659498;0,63957;
0,00230376;-0,110841;-0,659433;0,639506;
0,00231376;-0,111613;-0,659337;0,63941;
0,00232376;-0,112384;-0,659211;0,639283;
0,00233376;-0,113155;-0,659053;0,639125;
0,00234376;-0,113924;-0,658864;0,638937;
0,00235376;-0,114693;-0,658644;0,638717;
0,00236376;-0,11546;-0,658394;0,638466;
0,00237376;-0,116227;-0,658112;0,638184;
0,00238376;-0,116993;-0,657799;0,637872;
0,00239376;-0,117758;-0,657456;0,637528;
0,00240376;-0,118522;-0,657081;0,637154;
0,00241376;-0,119285;-0,656675;0,636748;
0,00242376;-0,120047;-0,656239;0,636312;
0,00243376;-0,120808;-0,655772;0,635845;
0,00244376;-0,121567;-0,655274;0,635346;
0,00245376;-0,122326;-0,654745;0,634817;
0,00246376;-0,123083;-0,654185;0,634258;
0,00247376;-0,123839;-0,653595;0,633667;
0,00248376;-0,124594;-0,652973;0,633046;
0,00249376;-0,125348;-0,652322;0,632394;
0,00250376;-0,1261;-0,651639;0,631711;
0,00251376;-0,126851;-0,650926;0,630998;
0,00252376;-0,127601;-0,650182;0,630254;
0,00253376;-0,128349;-0,649407;0,62948;
0,00254376;-0,129096;-0,648602;0,628675;
0,00255376;-0,129841;-0,647767;0,627839;
0,00256376;-0,130585;-0,646901;0,626973;
0,00257376;-0,131328;-0,646004;0,626077;
0,00258376;-0,132069;-0,645078;0,62515;
0,00259376;-0,132808;-0,64412;0,624193;
0,00260376;-0,133546;-0,643133;0,623205;
0,00261376;-0,134282;-0,642115;0,622187;
0,00262376;-0,135017;-0,641068;0,621139;
0,00263376;-0,13575;-0,63999;0,620061;
0,00264376;-0,136481;-0,638881;0,618953;
0,00265376;-0,137211;-0,637743;0,617815;
0,00266376;-0,137939;-0,636575;0,616647;
0,00267376;-0,138665;-0,635377;0,615449;
0,00268376;-0,13939;-0,634149;0,614221;
0,00269376;-0,140112;-0,632891;0,612963;
0,00270376;-0,140833;-0,631604;0,611675;
0,00271376;-0,141552;-0,630287;0,610358;
0,00272376;-0,142269;-0,62894;0,609011;
0,00273376;-0,142984;-0,627563;0,607635;
0,00274376;-0,143698;-0,626158;0,606229;
0,00275376;-0,144409;-0,624722;0,604793;
0,00276376;-0,145118;-0,623258;0,603328;
0,00277376;-0,145826;-0,621764;0,601834;
0,00278376;-0,146531;-0,62024;0,600311;
0,00279376;-0,147234;-0,618688;0,598759;
0,00280376;-0,147935;-0,617107;0,597177;
0,00281376;-0,148634;-0,615496;0,595567;
0,00282376;-0,149331;-0,613857;0,593927;
0,00283376;-0,150026;-0,612189;0,592259;
0,00284376;-0,150719;-0,610492;0,590562;
0,00285376;-0,15141;-0,608766;0,588836;
0,00286376;-0,152098;-0,607012;0,587082;
0,00287376;-0,152784;-0,605229;0,585299;
0,00288376;-0,153468;-0,603418;0,583487;
0,00289376;-0,154149;-0,601578;0,581648;
0,00290376;-0,154829;-0,59971;0,57978;
0,00291376;-0,155506;-0,597814;0,577884;
0,00292376;-0,15618;-0,59589;0,575959;
0,00293376;-0,156853;-0,593938;0,574007;
0,00294376;-0,157522;-0,591958;0,572027;
0,00295376;-0,15819;-0,58995;0,570019;
0,00296376;-0,158855;-0,587915;0,567984;
0,00297376;-0,159518;-0,585852;0,56592;
0,00298376;-0,160178;-0,583761;0,56383;
0,00299376;-0,160835;-0,581643;0,561712;
0,00300376;-0,16149;-0,579498;0,559566;
0,00301376;-0,162143;-0,577325;0,557393;
0,00302376;-0,162793;-0,575126;0,555194;
0,00303376;-0,163441;-0,572899;0,552967;
0,00304376;-0,164085;-0,570646;0,550713;
0,00305376;-0,164728;-0,568365;0,548433;
0,00306376;-0,165367;-0,566058;0,546126;
0,00307376;-0,166004;-0,563725;0,543792;
0,00308376;-0,166639;-0,561365;0,541432;
0,00309376;-0,16727;-0,558979;0,539046;
0,00310376;-0,167899;-0,556566;0,536633;
0,00311376;-0,168526;-0,554128;0,534194;
0,00312376;-0,169149;-0,551663;0,531729;
0,00313376;-0,16977;-0,549172;0,529239;
0,00314376;-0,170388;-0,546656;0,526722;
0,00315376;-0,171003;-0,544114;0,52418;
0,00316376;-0,171615;-0,541547;0,521613;
0,00317376;-0,172225;-0,538954;0,51902;
0,00318376;-0,172831;-0,536336;0,516402;
0,00319376;-0,173435;-0,533693;0,513758;
0,00320376;-0,174036;-0,531025;0,51109;
0,00321376;-0,174634;-0,528331;0,508396;
0,00322376;-0,175229;-0,525614;0,505678;
0,00323376;-0,175821;-0,522871;0,502936;
0,00324376;-0,17641;-0,520104;0,500169;
0,00325376;-0,176996;-0,517313;0,497377;
0,00326376;-0,17758;-0,514497;0,494561;
0,00327376;-0,17816;-0,511657;0,491721;
0,00328376;-0,178737;-0,508794;0,488857;
0,00329376;-0,179311;-0,505906;0,48597;
0,00330376;-0,179882;-0,502995;0,483058;
0,00331376;-0,18045;-0,50006;0,480123;
0,00332376;-0,181015;-0,497102;0,477165;
0,00333376;-0,181577;-0,494121;0,474183;
0,00334376;-0,182135;-0,491116;0,471179;
0,00335376;-0,182691;-0,488089;0,468151;
0,00336376;-0,183243;-0,485038;0,4651;
0,00337376;-0,183793;-0,481965;0,462027;
0,00338376;-0,184339;-0,47887;0,458931;
0,00339376;-0,184882;-0,475752;0,455813;
0,00340376;-0,185421;-0,472611;0,452673;
0,00341376;-0,185958;-0,469449;0,44951;
0,00342376;-0,186491;-0,466265;0,446326;
0,00343376;-0,187021;-0,463059;0,443119;
0,00344376;-0,187547;-0,459831;0,439891;
0,00345376;-0,188071;-0,456582;0,436642;
0,00346376;-0,188591;-0,453311;0,433371;
0,00347376;-0,189108;-0,450019;0,430079;
0,00348376;-0,189621;-0,446707;0,426766;
0,00349376;-0,190132;-0,443373;0,423432;
0,00350376;-0,190638;-0,440019;0,420078;
0,00351376;-0,191142;-0,436644;0,416703;
0,00352376;-0,191642;-0,433248;0,413307;
0,00353376;-0,192139;-0,429833;0,409892;
0,00354376;-0,192632;-0,426398;0,406456;
0,00355376;-0,193122;-0,422942;0,403;
0,00356376;-0,193608;-0,419467;0,399525;
0,00357376;-0,194092;-0,415972;0,39603;
0,00358376;-0,194571;-0,412458;0,392516;
0,00359376;-0,195047;-0,408925;0,388982;
0,00360376;-0,19552;-0,405372;0,38543;
0,00361376;-0,195989;-0,401801;0,381858;
0,00362376;-0,196455;-0,398211;0,378268;
0,00363376;-0,196917;-0,394603;0,374659;
0,00364376;-0,197376;-0,390976;0,371032;
0,00365376;-0,197831;-0,387331;0,367387;
0,00366376;-0,198283;-0,383668;0,363723;
0,00367376;-0,198731;-0,379987;0,360042;
0,00368376;-0,199176;-0,376288;0,356343;
0,00369376;-0,199617;-0,372572;0,352627;
0,00370376;-0,200054;-0,368838;0,348893;
0,00371376;-0,200488;-0,365088;0,345142;
0,00372376;-0,200919;-0,36132;0,341374;
0,00373376;-0,201345;-0,357536;0,33759;
0,00374376;-0,201769;-0,353735;0,333789;
0,00375376;-0,202188;-0,349918;0,329971;
0,00376376;-0,202604;-0,346084;0,326137;
0,00377376;-0,203016;-0,342234;0,322287;
0,00378376;-0,203425;-0,338369;0,318421;
0,00379376;-0,20383;-0,334487;0,31454;
0,00380376;-0,204231;-0,330591;0,310643;
0,00381376;-0,204629;-0,326679;0,306731;
0,00382376;-0,205023;-0,322752;0,302803;
0,00383376;-0,205413;-0,318809;0,298861;
0,00384376;-0,2058;-0,314853;0,294904;
0,00385376;-0,206183;-0,310881;0,290932;
0,00386376;-0,206562;-0,306895;0,286946;
0,00387376;-0,206937;-0,302895;0,282946;
0,00388376;-0,207309;-0,298881;0,278932;
0,00389376;-0,207677;-0,294854;0,274904;
0,00390376;-0,208041;-0,290812;0,270862;
0,00391376;-0,208402;-0,286757;0,266807;
0,00392376;-0,208759;-0,282689;0,262739;
0,00393376;-0,209112;-0,278608;0,258657;
0,00394376;-0,209461;-0,274514;0,254563;
0,00395376;-0,209807;-0,270408;0,250456;
0,00396376;-0,210148;-0,266289;0,246337;
0,00397376;-0,210486;-0,262158;0,242206;
0,00398376;-0,210821;-0,258015;0,238062;
0,00399376;-0,211151;-0,253859;0,233907;
0,00400376;-0,211478;-0,249693;0,22974;
0,00401376;-0,2118;-0,245515;0,225561;
0,00402376;-0,212119;-0,241325;0,221372;
0,00403376;-0,212435;-0,237125;0,217171;
0,00404376;-0,212746;-0,232913;0,212959;
0,00405376;-0,213054;-0,228691;0,208737;
0,00406376;-0,213357;-0,224459;0,204504;
0,00407376;-0,213657;-0,220216;0,200261;
0,00408376;-0,213954;-0,215963;0,196008;
0,00409376;-0,214246;-0,211701;0,191745;
0,00410376;-0,214534;-0,207429;0,187473;
0,00411376;-0,214819;-0,203147;0,183191;
0,00412376;-0,2151;-0,198856;0,1789;
