time;V(/BiasOut)1;V(/VoutN)1;V(/VoutP)1;
0,0377037;-0,167183;-0,52778;0,507891;
0,0378037;-0,179112;-0,553625;0,533739;
0,0379037;-0,191359;-0,576873;0,556991;
0,0380037;-0,203911;-0,597415;0,577537;
0,0381037;-0,216757;-0,615151;0,595276;
0,0382037;-0,229884;-0,629998;0,610126;
0,0383037;-0,243277;-0,641883;0,622015;
0,0384037;-0,256924;-0,650751;0,630887;
0,0385037;-0,270812;-0,65656;0,636698;
0,0386037;-0,284926;-0,659281;0,639422;
0,0387037;-0,299252;-0,658901;0,639046;
0,0388037;-0,313777;-0,655422;0,63557;
0,0389037;-0,328484;-0,648861;0,629012;
0,0390037;-0,343361;-0,639249;0,619403;
0,0391037;-0,358391;-0,626633;0,606789;
0,0392037;-0,373561;-0,611071;0,59123;
0,0393037;-0,388854;-0,59264;0,572801;
0,0394037;-0,404256;-0,571425;0,551589;
0,0395037;-0,419752;-0,54753;0,527696;
0,0396037;-0,435325;-0,521067;0,501235;
0,0397037;-0,45096;-0,492164;0,472334;
0,0398037;-0,466642;-0,460958;0,44113;
0,0399037;-0,482356;-0,427599;0,407773;
0,0400037;-0,498085;-0,392245;0,37242;
0,0401037;-0,513814;-0,355066;0,335242;
0,0402037;-0,529527;-0,316238;0,296416;
0,0403037;-0,545209;-0,275948;0,256127;
0,0404037;-0,560844;-0,234388;0,214568;
0,0405037;-0,576417;-0,191756;0,171937;
0,0406037;-0,591913;-0,148255;0,128437;
0,0407037;-0,607315;-0,104094;0,0842772;
0,0408037;-0,622609;-0,0594834;0,0396672;
0,0409037;-0,637779;-0,0146362;-0,0051797;
0,0410037;-0,652811;0,0302337;-0,0500491;
0,0411037;-0,66769;0,0749117;-0,094727;
0,0412037;-0,682401;0,119185;-0,139;
0,0413037;-0,69693;0,162841;-0,182657;
0,0414037;-0,711262;0,205673;-0,225488;
0,0415037;-0,725383;0,247475;-0,267291;
0,0416037;-0,73928;0,288048;-0,307864;
0,0417037;-0,752938;0,327198;-0,347015;
0,0418037;-0,766344;0,364739;-0,384556;
0,0419037;-0,779486;0,40049;-0,420309;
0,0420037;-0,79235;0,434282;-0,454101;
0,0421037;-0,804924;0,465953;-0,485773;
0,0422037;-0,817195;0,495351;-0,515173;
0,0423037;-0,829152;0,522337;-0,54216;
0,0424037;-0,840782;0,546781;-0,566606;
0,0425037;-0,852075;0,568567;-0,588393;
0,0426037;-0,863019;0,587591;-0,607418;
0,0427037;-0,873604;0,603761;-0,623591;
0,0428037;-0,883819;0,617001;-0,636833;
0,0429037;-0,893655;0,627248;-0,647081;
0,0430037;-0,903102;0,634452;-0,654288;
0,0431037;-0,91215;0,638579;-0,658417;
0,0432037;-0,920792;0,639609;-0,65945;
0,0433037;-0,929018;0,637538;-0,657382;
0,0434037;-0,936822;0,632376;-0,652221;
0,0435037;-0,944194;0,624146;-0,643994;
0,0436037;-0,951128;0,612889;-0,63274;
0,0437037;-0,957618;0,598657;-0,618511;
0,0438037;-0,963657;0,58152;-0,601377;
0,0439037;-0,969239;0,561558;-0,581418;
0,0440037;-0,974359;0,538867;-0,558731;
0,0441037;-0,979013;0,513556;-0,533423;
0,0442037;-0,983195;0,485746;-0,505616;
0,0443037;-0,986901;0,455568;-0,475441;
0,0444037;-0,990129;0,423167;-0,443044;
0,0445037;-0,992874;0,388699;-0,408579;
0,0446037;-0,995135;0,352326;-0,372211;
0,0447037;-0,996909;0,314224;-0,334112;
0,0448037;-0,998195;0,274575;-0,294466;
0,0449037;-0,998991;0,233566;-0,253462;
0,0450037;-0,999297;0,191395;-0,211294;
0,0451037;-0,999113;0,148262;-0,168165;
0,0452037;-0,998438;0,104373;-0,124281;
0,0453037;-0,997273;0,0599392;-0,0798506;
0,0454037;-0,99562;0,0151713;-0,0350867;
0,0455037;-0,99348;-0,0297168;0,00979722;
0,0456037;-0,990855;-0,0745104;0,0545868;
0,0457037;-0,987749;-0,118996;0,0990681;
0,0458037;-0,984163;-0,162961;0,143029;
0,0459037;-0,980101;-0,206195;0,186259;
0,0460037;-0,975568;-0,248492;0,228552;
0,0461037;-0,970568;-0,289651;0,269706;
0,0462037;-0,965106;-0,329474;0,309525;
0,0463037;-0,959187;-0,367771;0,347818;
0,0464037;-0,952816;-0,40436;0,384403;
0,0465037;-0,946;-0,439066;0,419104;
0,0466037;-0,938746;-0,471722;0,451757;
0,0467037;-0,931061;-0,502175;0,482205;
0,0468037;-0,922951;-0,530276;0,510302;
0,0469037;-0,914426;-0,555894;0,535916;
0,0470037;-0,905493;-0,578904;0,558922;
0,0471037;-0,896161;-0,599199;0,579212;
0,0472037;-0,886438;-0,616679;0,596689;
0,0473037;-0,876336;-0,631263;0,611269;
0,0474037;-0,865862;-0,64288;0,622882;
0,0475037;-0,855028;-0,651475;0,631473;
0,0476037;-0,843844;-0,657008;0,637002;
0,0477037;-0,832321;-0,65945;0,63944;
0,0478037;-0,82047;-0,658792;0,638778;
0,0479037;-0,808302;-0,655035;0,635018;
0,0480037;-0,79583;-0,648199;0,628178;
0,0481037;-0,783065;-0,638315;0,618291;
0,0482037;-0,770021;-0,625431;0,605403;
0,0483037;-0,756709;-0,609608;0,589577;
0,0484037;-0,743143;-0,590923;0,570888;
0,0485037;-0,729336;-0,569463;0,549425;
0,0486037;-0,715301;-0,545332;0,525291;
0,0487037;-0,701053;-0,518645;0,498601;
0,0488037;-0,686604;-0,489529;0,469482;
0,0489037;-0,67197;-0,458123;0,438073;
0,0490037;-0,657165;-0,424578;0,404525;
0,0491037;-0,642202;-0,389053;0,368998;
0,0492037;-0,627097;-0,351719;0,331661;
0,0493037;-0,611865;-0,312752;0,292692;
0,0494037;-0,59652;-0,272341;0,252278;
0,0495037;-0,581078;-0,230676;0,210611;
0,0496037;-0,565553;-0,187958;0,167891;
0,0497037;-0,549962;-0,144391;0,124321;
0,0498037;-0,534318;-0,100181;0,0801099;
0,0499037;-0,518639;-0,0555414;0,0354683;
0,0500037;-0,502939;-0,0106843;-0,00939049;
0,0501037;-0,487233;0,034176;-0,0542523;
0,0502037;-0,471538;0,0788252;-0,098903;
0,0503037;-0,455868;0,12305;-0,143129;
0,0504037;-0,44024;0,16664;-0,18672;
0,0505037;-0,424668;0,209386;-0,229467;
0,0506037;-0,409168;0,251084;-0,271166;
0,0507037;-0,393756;0,291535;-0,311618;
0,0508037;-0,378446;0,330547;-0,350631;
0,0509037;-0,363254;0,367932;-0,388016;
0,0510037;-0,348195;0,403513;-0,423597;
0,0511037;-0,333285;0,437118;-0,457203;
0,0512037;-0,318537;0,468589;-0,488674;
0,0513037;-0,303966;0,497775;-0,517859;
0,0514037;-0,289587;0,524535;-0,54462;
0,0515037;-0,275415;0,548743;-0,568828;
0,0516037;-0,261463;0,570283;-0,590367;
0,0517037;-0,247745;0,589052;-0,609136;
0,0518037;-0,234275;0,60496;-0,625043;
0,0519037;-0,221067;0,617932;-0,638014;
0,0520037;-0,208133;0,627905;-0,647986;
0,0521037;-0,195486;0,634833;-0,654913;
0,0522037;-0,18314;0,638681;-0,658759;
0,0523037;-0,171107;0,639431;-0,659508;
0,0524037;-0,159397;0,63708;-0,657156;
0,0525037;-0,148025;0,63164;-0,651714;
0,0526037;-0,136999;0,623135;-0,643208;
0,0527037;-0,126333;0,611607;-0,631678;
0,0528037;-0,116036;0,597111;-0,61718;
0,0529037;-0,106118;0,579716;-0,599782;
0,0530037;-0,0965906;0,559504;-0,579569;
0,0531037;-0,087462;0,536574;-0,556636;
0,0532037;-0,0787417;0,511033;-0,531093;
0,0533037;-0,0704386;0,483004;-0,503062;
0,0534037;-0,0625607;0,452621;-0,472676;
0,0535037;-0,0551162;0,420029;-0,440082;
0,0536037;-0,0481125;0,385384;-0,405433;
0,0537037;-0,0415565;0,348851;-0,368897;
0,0538037;-0,0354548;0,310604;-0,330647;
0,0539037;-0,0298136;0,270826;-0,290866;
0,0540037;-0,0246385;0,229707;-0,249744;
0,0541037;-0,0199346;0,187443;-0,207477;
0,0542037;-0,0157067;0,144237;-0,164267;
0,0543037;-0,0119589;0,100294;-0,120321;
0,0544037;-0,00869507;0,0558243;-0,0758475;
0,0545037;-0,0059184;0,0110404;-0,0310599;
0,0546037;-0,00363161;-0,033844;0,0138281;
0,0547037;-0,001837;-0,0786146;0,0586024;
0,0548037;-0,000536296;-0,123057;0,103049;
0,0549037;0,000269196;-0,166961;0,146956;
0,0550037;0,000578768;-0,210114;0,190114;
0,0551037;0,000392099;-0,252312;0,232316;
0,0552037;-0,000290513;-0,293353;0,27336;
0,0553037;-0,00146839;-0,333041;0,313052;
0,0554037;-0,00314024;-0,371186;0,351202;
0,0555037;-0,00530437;-0,407607;0,387627;
0,0556037;-0,00795852;-0,442129;0,422153;
0,0557037;-0,0111;-0,474587;0,454615;
0,0558037;-0,0147256;-0,504827;0,48486;
0,0559037;-0,0188315;-0,532704;0,512741;
0,0560037;-0,0234137;-0,558086;0,538126;
0,0561037;-0,0284675;-0,580849;0,560894;
0,0562037;-0,0339877;-0,600887;0,580937;
