time;V(/BiasOut)1;V(/VoutN)1;V(/VoutP)1;
0,028411;0,00753662;-0,477324;0,43926;
0,028511;0,0107026;-0,508121;0,469856;
0,028611;0,0137505;-0,536546;0,498156;
0,028711;0,0166693;-0,562462;0,524023;
0,028811;0,0194483;-0,585746;0,547335;
0,028911;0,0220778;-0,606288;0,567978;
0,029011;0,0245487;-0,62399;0,585854;
0,029111;0,0268527;-0,638767;0,600878;
0,029211;0,0289825;-0,650551;0,612976;
0,029311;0,0309315;-0,659284;0,622091;
0,029411;0,032694;-0,664926;0,628179;
0,029511;0,0342654;-0,667451;0,63121;
0,029611;0,0356419;-0,666846;0,631169;
0,029711;0,0368206;-0,663115;0,628055;
0,029811;0,0377997;-0,656277;0,621885;
0,029911;0,0385784;-0,646364;0,612685;
0,030011;0,0391568;-0,633424;0,6005;
0,030111;0,0395358;-0,61752;0,585388;
0,030211;0,0397176;-0,598728;0,56742;
0,030311;0,0397051;-0,577138;0,546682;
0,030411;0,0395022;-0,552854;0,523272;
0,030511;0,0391137;-0,525991;0,497301;
0,030611;0,0385452;-0,496679;0,468894;
0,030711;0,0378034;-0,465058;0,438185;
0,030811;0,0368955;-0,431279;0,405321;
0,030911;0,0358297;-0,395504;0,370458;
0,031011;0,0346148;-0,357904;0,333763;
0,031111;0,0332603;-0,318659;0,295409;
0,031211;0,0317765;-0,277957;0,255581;
0,031311;0,030174;-0,235993;0,214468;
0,031411;0,0284641;-0,192967;0,172266;
0,031511;0,0266586;-0,149084;0,129176;
0,031611;0,0247697;-0,104555;0,0854031;
0,031711;0,0228099;-0,0595931;0,0411569;
0,031811;0,0207919;-0,0144125;-0,00335193;
0,031911;0,0187288;0,0307705;-0,0479111;
0,032011;0,0166338;0,07574;-0,0923082;
0,032111;0,0145201;0,120281;-0,136331;
0,032211;0,0124011;0,164181;-0,17977;
0,032311;0,01029;0,207229;-0,222418;
0,032411;0,00819989;0,249221;-0,264072;
0,032511;0,00614382;0,289955;-0,304532;
0,032611;0,0041345;0,329236;-0,343605;
0,032711;0,00218434;0,366878;-0,381106;
0,032811;0,00030542;0,4027;-0,416855;
0,032911;-0,00149063;0,436531;-0,450681;
0,033011;-0,00319266;0,46821;-0,482424;
0,033111;-0,00479004;0,497584;-0,511931;
0,033211;-0,00627277;0,524514;-0,539062;
0,033311;-0,00763146;0,548872;-0,563687;
0,033411;-0,00885743;0,57054;-0,585689;
0,033511;-0,00994272;0,589416;-0,604963;
0,033611;-0,0108801;0,605408;-0,621417;
0,033711;-0,0116633;0,618442;-0,634971;
0,033811;-0,0122868;0,628454;-0,645562;
0,033911;-0,0127458;0,635398;-0,653138;
0,034011;-0,0130366;0,639239;-0,657664;
0,034111;-0,0131564;0,639959;-0,659118;
0,034211;-0,0131032;0,637556;-0,657492;
0,034311;-0,0128761;0,632041;-0,652795;
0,034411;-0,012475;0,62344;-0,645048;
0,034511;-0,0119009;0,611794;-0,634289;
0,034611;-0,0111556;0,59716;-0,620568;
0,034711;-0,0102418;0,579607;-0,603952;
0,034811;-0,00916328;0,559219;-0,584519;
0,034911;-0,0079247;0,536094;-0,562361;
0,035011;-0,00653152;0,510343;-0,537585;
0,035111;-0,0049901;0,482089;-0,510308;
0,035211;-0,00330763;0,451466;-0,480661;
0,035311;-0,00149209;0,418622;-0,448785;
0,035411;0,000447785;0,383713;-0,414831;
0,035511;0,00250254;0,346907;-0,378961;
0,035611;0,00466205;0,308379;-0,341348;
0,035711;0,00691558;0,268314;-0,302169;
0,035811;0,00925183;0,226903;-0,261611;
0,035911;0,011659;0,184345;-0,219868;
0,036011;0,0141247;0,140843;-0,17714;
0,036111;0,0166364;0,0966048;-0,133628;
0,036211;0,019181;0,0518425;-0,0895421;
0,036311;0,0217452;0,00677002;-0,0450908;
0,036411;0,0243156;-0,038397;-0,000486452;
0,036511;0,0268784;-0,0834425;0,0440584;
0,036611;0,0294201;-0,128151;0,0883315;
0,036711;0,0319268;-0,172309;0,132122;
0,036811;0,034385;-0,215704;0,175221;
0,036911;0,0367809;-0,258129;0,217423;
0,037011;0,0391014;-0,299382;0,258527;
0,037111;0,0413334;-0,339264;0,298337;
0,037211;0,0434639;-0,377586;0,336664;
0,037311;0,0454808;-0,414162;0,373325;
0,037411;0,0473719;-0,448819;0,408146;
0,037511;0,049126;-0,48139;0,44096;
0,037611;0,050732;-0,51172;0,471612;
0,037711;0,0521799;-0,539662;0,499956;
0,037811;0,0534598;-0,565083;0,525856;
0,037911;0,0545631;-0,587862;0,54919;
0,038011;0,0554816;-0,607889;0,569846;
0,038111;0,0562079;-0,625067;0,587727;
0,038211;0,0567357;-0,639315;0,602748;
0,038311;0,0570592;-0,650563;0,614837;
0,038411;0,0571739;-0,658758;0,623937;
0,038511;0,0570759;-0,66386;0,630005;
0,038611;0,0567625;-0,665844;0,633013;
