time;V(/BiasOut)1;V(/VoutN)1;V(/VoutP)1;
0,017503;-0,0313713;0,285747;-0,30576;
0,017603;-0,0292706;0,2451;-0,265114;
0,017703;-0,0271081;0,203236;-0,22325;
0,017803;-0,0248975;0,160353;-0,180368;
0,017903;-0,0226523;0,116657;-0,136672;
0,018003;-0,0203869;0,0723554;-0,0923718;
0,018103;-0,0181152;0,0276615;-0,0476775;
0,018203;-0,0158519;-0,0172128;-0,00280387;
0,018303;-0,0136109;-0,0620521;0,042036;
0,018403;-0,0114071;-0,106643;0,0866269;
0,018503;-0,00925421;-0,150773;0,130757;
0,018603;-0,0071668;-0,19423;0,174214;
0,018703;-0,00515812;-0,236808;0,216793;
0,018803;-0,00324223;-0,278302;0,258288;
0,018903;-0,00143165;-0,318515;0,298502;
0,019003;0,000260391;-0,357256;0,337243;
0,019103;0,00182236;-0,394338;0,374326;
0,019203;0,0032421;-0,429585;0,409574;
0,019303;0,00450933;-0,462828;0,442818;
0,019403;0,00561321;-0,493909;0,4739;
0,019503;0,00654491;-0,522679;0,502672;
0,019603;0,00729513;-0,549002;0,528996;
0,019703;0,00785669;-0,57275;0,552746;
0,019803;0,008222;-0,593812;0,573808;
0,019903;0,00838571;-0,612085;0,592084;
0,020003;0,0083421;-0,627484;0,607484;
0,020103;0,00808775;-0,639934;0,619936;
0,020203;0,00761893;-0,649376;0,62938;
0,020303;0,00693427;-0,655765;0,635771;
0,020403;0,00603209;-0,659071;0,639078;
0,020503;0,00491312;-0,659277;0,639287;
0,020603;0,00357777;-0,656384;0,636394;
0,020703;0,00202889;-0,650403;0,630416;
0,020803;0,00026897;-0,641365;0,621379;
0,020903;-0,00169704;-0,629311;0,609328;
0,021003;-0,00386461;-0,614301;0,594319;
0,021103;-0,00622677;-0,596405;0,576425;
0,021203;-0,00877703;-0,575709;0,55573;
0,021303;-0,0115065;-0,552311;0,532335;
0,021403;-0,0144068;-0,526324;0,506349;
0,021503;-0,0174673;-0,497872;0,477899;
0,021603;-0,020678;-0,46709;0,447118;
0,021703;-0,0240266;-0,434125;0,414155;
0,021803;-0,0275016;-0,399135;0,379166;
0,021903;-0,0310893;-0,362287;0,342319;
0,022003;-0,0347769;-0,323757;0,30379;
0,022103;-0,0385496;-0,283728;0,263763;
0,022203;-0,0423935;-0,242393;0,222428;
0,022303;-0,0462929;-0,199948;0,179984;
0,022403;-0,0502333;-0,156596;0,136632;
0,022503;-0,0541981;-0,112543;0,0925805;
0,022603;-0,0581724;-0,0680015;0,0480388;
0,022703;-0,0621394;-0,0231824;0,00322038;
0,022803;-0,0660838;0,0216992;-0,0416615;
0,022903;-0,0699887;0,06643;-0,0863919;
0,023003;-0,0738392;0,110795;-0,130758;
0,023103;-0,0776184;0,154584;-0,174547;
0,023203;-0,0813118;0,197587;-0,21755;
0,023303;-0,0849031;0,239599;-0,259562;
0,023403;-0,0883784;0,280419;-0,300383;
0,023503;-0,0917224;0,319852;-0,339817;
0,023603;-0,0949218;0,35771;-0,377676;
0,023703;-0,0979626;0,393813;-0,413779;
0,023803;-0,100833;0,427987;-0,447955;
0,023903;-0,10352;0,46007;-0,480039;
0,024003;-0,106012;0,489908;-0,509879;
0,024103;-0,1083;0,51736;-0,537331;
0,024203;-0,110374;0,542293;-0,562266;
0,024303;-0,112223;0,564589;-0,584564;
0,024403;-0,113843;0,584141;-0,604118;
0,024503;-0,115224;0,600857;-0,620835;
0,024603;-0,116361;0,614655;-0,634635;
0,024703;-0,11725;0,625471;-0,645453;
0,024803;-0,117887;0,633252;-0,653237;
0,024903;-0,118268;0,637962;-0,657948;
0,025003;-0,118394;0,639578;-0,659567;
0,025103;-0,118262;0,638093;-0,658083;
0,025203;-0,117873;0,633512;-0,653505;
0,025303;-0,11723;0,625859;-0,645854;
0,025403;-0,116335;0,61517;-0,635167;
0,025503;-0,115191;0,601496;-0,621494;
0,025603;-0,113804;0,584901;-0,604902;
0,025703;-0,11218;0,565466;-0,585469;
0,025803;-0,110325;0,543283;-0,563288;
0,025903;-0,108247;0,518459;-0,538465;
0,026003;-0,105956;0,491111;-0,511119;
0,026103;-0,10346;0,46137;-0,48138;
0,026203;-0,100771;0,429378;-0,44939;
0,026303;-0,0978995;0,395289;-0,415302;
0,026403;-0,094858;0,359264;-0,379279;
0,026503;-0,0916588;0,321476;-0,341492;
0,026603;-0,088316;0,282105;-0,302123;
0,026703;-0,0848428;0,241339;-0,261359;
0,026803;-0,0812545;0,199373;-0,219394;
0,026903;-0,0775652;0,156408;-0,17643;
0,027003;-0,0737909;0,112647;-0,13267;
0,027103;-0,0699465;0,0683017;-0,0883255;
0,027203;-0,0660485;0,0235819;-0,0436066;
0,027303;-0,0621122;-0,021298;0,00127286;
0,027403;-0,0581542;-0,0661242;0,0460984;
0,027503;-0,05419;-0,110682;0,0906561;
0,027603;-0,0502361;-0,15476;0,134733;
0,027703;-0,0463078;-0,198146;0,178119;
0,027803;-0,0424212;-0,240633;0,220607;
0,027903;-0,038591;-0,28202;0,261993;
0,028003;-0,0348329;-0,322107;0,302081;
0,028103;-0,0311607;-0,360705;0,340679;
0,028203;-0,0275891;-0,397627;0,377602;
0,028303;-0,024131;-0,432699;0,412674;
0,028403;-0,0207998;-0,465752;0,445728;
0,028503;-0,0176072;-0,496629;0,476606;
0,028603;-0,0145652;-0,525183;0,505161;
0,028703;-0,0116839;-0,551276;0,531255;
0,028803;-0,00897375;-0,574785;0,554765;
0,028903;-0,00644318;-0,595597;0,575579;
0,029003;-0,00410081;-0,613613;0,593596;
0,029103;-0,00195325;-0,628747;0,608731;
0,029203;-7,20007e-06;-0,640926;0,620911;
0,029303;0,0017327;-0,650092;0,630079;
0,029403;0,00326179;-0,656203;0,636191;
0,029503;0,00457747;-0,659227;0,639217;
0,029603;0,00567717;-0,659151;0,639143;
0,029703;0,00656036;-0,655976;0,635969;
0,029803;0,00722661;-0,649716;0,629711;
0,029903;0,00767747;-0,640402;0,620398;
0,030003;0,00791461;-0,628077;0,608075;
0,030103;0,00794163;-0,612801;0,592801;
0,030203;0,00776223;-0,594647;0,574648;
0,030303;0,00738201;-0,573701;0,553704;
0,030403;0,0068066;-0,550064;0,530068;
0,030503;0,00604345;-0,523847;0,503853;
0,030603;0,00510001;-0,495177;0,475185;
0,030703;0,00398545;-0,46419;0,4442;
0,030803;0,00270885;-0,431035;0,411046;
0,030903;0,00128091;-0,395869;0,375881;
0,031003;-0,000287832;-0,358861;0,338874;
0,031103;-0,00198538;-0,320187;0,300201;
0,031203;-0,00379997;-0,280031;0,260047;
0,031303;-0,00571853;-0,238587;0,218603;
0,031403;-0,00772832;-0,196051;0,176068;
0,031503;-0,00981545;-0,152626;0,132644;
0,031603;-0,0119665;-0,10852;0,088539;
0,031703;-0,0141669;-0,0639444;0,0439635;
0,031803;-0,016403;-0,0191108;-0,000869588;
0,031903;-0,0186599;0,0257662;-0,0457463;
0,032003;-0,0209237;0,0704725;-0,0904524;
0,032103;-0,0231797;0,114794;-0,134774;
0,032203;-0,025414;0,158521;-0,1785;
0,032303;-0,0276123;0,201442;-0,221422;
0,032403;-0,0297611;0,243354;-0,263334;
0,032503;-0,0318467;0,284056;-0,304036;
0,032603;-0,0338563;0,323354;-0,343335;
0,032703;-0,035777;0,36106;-0,381041;
0,032803;-0,0375971;0,396994;-0,416976;
0,032903;-0,0393047;0,430985;-0,450968;
0,033003;-0,0408894;0,46287;-0,482854;
0,033103;-0,0423406;0,492497;-0,512482;
0,033203;-0,0436493;0,519725;-0,539711;
0,033303;-0,0448065;0,544424;-0,564411;
0,033403;-0,0458048;0,566475;-0,586463;
0,033503;-0,0466369;0,585773;-0,605762;
0,033603;-0,0472972;0,602226;-0,622217;
0,033703;-0,0477803;0,615757;-0,635749;
0,033803;-0,0480824;0,626299;-0,646292;
0,033903;-0,0482001;0,633803;-0,653798;
0,034003;-0,0481316;0,638232;-0,658229;
0,034103;-0,0478755;0,639567;-0,659565;
0,034203;-0,0474321;0,637799;-0,657799;
0,034303;-0,0468021;0,632939;-0,65294;
0,034403;-0,0459877;0,625008;-0,645011;
0,034503;-0,0449916;0,614046;-0,63405;
0,034603;-0,0438181;0,600103;-0,620109;
0,034703;-0,042472;0,583247;-0,603255;
0,034803;-0,0409594;0,563559;-0,583567;
0,034903;-0,039287;0,541132;-0,561142;
0,035003;-0,0374626;0,516073;-0,536084;
0,035103;-0,0354948;0,488502;-0,508515;
0,035203;-0,0333932;0,458551;-0,478564;
0,035303;-0,0311679;0,426362;-0,446377;
0,035403;-0,0288298;0,39209;-0,412106;
0,035503;-0,0263905;0,355898;-0,375915;
0,035603;-0,0238624;0,317959;-0,337977;
0,035703;-0,0212582;0,278453;-0,298472;
0,035803;-0,0185911;0,237571;-0,25759;
0,035903;-0,0158749;0,195506;-0,215526;
0,036003;-0,0131237;0,15246;-0,17248;
0,036103;-0,0103517;0,108638;-0,128659;
0,036203;-0,00757378;0,0642498;-0,0842711;
0,036303;-0,00480449;0,0195069;-0,0395285;
0,036403;-0,00205879;-0,0253767;0,00535524;
0,036503;0,000648554;-0,070187;0,0501655;
0,036603;0,00330267;-0,11471;0,0946887;
0,036703;0,00588897;-0,158733;0,138712;
0,036803;0,00839293;-0,202045;0,182025;
0,036903;0,0108004;-0,244441;0,224421;
0,037003;0,0130976;-0,285717;0,265698;
0,037103;0,0152711;-0,325677;0,305658;
0,037203;0,0173078;-0,364129;0,344112;
0,037303;0,0191956;-0,40089;0,380874;
0,037403;0,0209225;-0,435785;0,41577;
0,037503;0,0224775;-0,468647;0,448633;
0,037603;0,0238501;-0,499318;0,479306;
0,037703;0,0250308;-0,527653;0,507642;
0,037803;0,0260107;-0,553516;0,533507;
0,037903;0,026782;-0,576784;0,556776;
0,038003;0,0273376;-0,597346;0,57734;
0,038103;0,0276714;-0,615103;0,595098;
0,038203;0,0277784;-0,62997;0,609968;
0,038303;0,0276545;-0,641878;0,621877;
0,038403;0,0272967;-0,650768;0,630769;
0,038503;0,0267029;-0,656598;0,636601;
0,038603;0,0258721;-0,659341;0,639346;
0,038703;0,0248046;-0,658983;0,63899;
0,038803;0,0235015;-0,655526;0,635535;
0,038903;0,0219652;-0,648987;0,628998;
0,039003;0,0201988;-0,639397;0,61941;
0,039103;0,0182069;-0,626801;0,606816;
0,039203;0,0159948;-0,61126;0,591277;
0,039303;0,013569;-0,592848;0,572867;
0,039403;0,0109369;-0,571653;0,551674;
0,039503;0,0081069;-0,547776;0,527799;
0,039603;0,00508829;-0,521331;0,501356;
0,039703;0,0018912;-0,492445;0,472471;
0,039803;-0,0014733;-0,461254;0,441282;
0,039903;-0,00499346;-0,42791;0,407939;
0,040003;-0,0086567;-0,392569;0,3726;
0,040103;-0,0124499;-0,355402;0,335434;
0,040203;-0,0163591;-0,316585;0,296618;
0,040303;-0,02037;-0,276305;0,256339;
0,040403;-0,0244677;-0,234752;0,214788;
0,040503;-0,0286369;-0,192127;0,172163;
0,040603;-0,0328619;-0,148632;0,128669;
0,040703;-0,0371269;-0,104475;0,0845125;
0,040803;-0,0414155;-0,0598664;0,0399049;
0,040903;-0,0457115;-0,0150201;-0,00494115;
0,041003;-0,0499986;0,0298503;-0,0498112;
0,041103;-0,0542603;0,0745304;-0,0944912;
0,041203;-0,0584804;0,118807;-0,138768;
0,041303;-0,0626428;0,162468;-0,182429;
0,041403;-0,0667314;0,205306;-0,225267;
0,041503;-0,0707308;0,247116;-0,267078;
0,041603;-0,0746257;0,287699;-0,30766;
0,041703;-0,0784012;0,326859;-0,346822;
0,041803;-0,0820431;0,364412;-0,384375;
0,041903;-0,0855377;0,400176;-0,42014;
0,042003;-0,0888717;0,433982;-0,453947;
0,042103;-0,092033;0,465668;-0,485634;
0,042203;-0,0950097;0,495083;-0,51505;
0,042303;-0,0977911;0,522085;-0,542054;
0,042403;-0,100367;0,546548;-0,566518;
0,042503;-0,102729;0,568352;-0,588324;
0,042603;-0,104867;0,587396;-0,607369;
0,042703;-0,106776;0,603586;-0,623561;
0,042803;-0,108449;0,616847;-0,636824;
0,042903;-0,109881;0,627115;-0,647093;
0,043003;-0,111067;0,63434;-0,654321;
0,043103;-0,112004;0,638489;-0,658471;
0,043203;-0,112691;0,639541;-0,659525;
0,043303;-0,113127;0,637492;-0,657478;
0,043403;-0,113311;0,632351;-0,652339;
0,043503;-0,113246;0,624143;-0,644133;
0,043603;-0,112932;0,612906;-0,632899;
0,043703;-0,112375;0,598696;-0,61869;
0,043803;-0,111577;0,581579;-0,601575;
0,043903;-0,110546;0,561637;-0,581635;
0,044003;-0,109286;0,538966;-0,558966;
0,044103;-0,107806;0,513673;-0,533675;
0,044203;-0,106114;0,48588;-0,505883;
0,044303;-0,104219;0,455719;-0,475724;
0,044403;-0,102131;0,423334;-0,443341;
0,044503;-0,0998612;0,38888;-0,408889;
0,044603;-0,097421;0,352522;-0,372532;
0,044703;-0,0948227;0,314432;-0,334444;
0,044803;-0,0920792;0,274794;-0,294807;
0,044903;-0,089204;0,233795;-0,253809;
0,045003;-0,086211;0,191632;-0,211648;
0,045103;-0,0831147;0,148507;-0,168524;
0,045203;-0,0799296;0,104625;-0,124642;
0,045303;-0,0766709;0,0601951;-0,0802136;
0,045403;-0,0733538;0,0154304;-0,0354496;
0,045503;-0,0699937;-0,0294558;0,00943593;
0,045603;-0,0666061;-0,0742491;0,0542287;
0,045703;-0,0632064;-0,118736;0,0987148;
0,045803;-0,0598099;-0,162703;0,142682;
0,045903;-0,0564321;-0,205941;0,18592;
0,046003;-0,0530878;-0,248243;0,228222;
0,046103;-0,0497918;-0,289408;0,269387;
0,046203;-0,0465584;-0,329239;0,309218;
0,046303;-0,0434017;-0,367545;0,347525;
0,046403;-0,0403349;-0,404144;0,384124;
0,046503;-0,0373712;-0,438861;0,418842;
0,046603;-0,0345227;-0,47153;0,451511;
0,046703;-0,0318011;-0,501995;0,481978;
0,046803;-0,0292172;-0,530112;0,510094;
0,046903;-0,0267812;-0,555744;0,535728;
0,047003;-0,0245023;-0,578771;0,558756;
0,047103;-0,0223891;-0,599081;0,579067;
0,047203;-0,020449;-0,616579;0,596567;
0,047303;-0,0186886;-0,631181;0,611169;
0,047403;-0,0171136;-0,642816;0,622806;
0,047503;-0,0157286;-0,65143;0,631421;
0,047603;-0,0145373;-0,65698;0,636973;
0,047703;-0,0135423;-0,659442;0,639436;
0,047803;-0,0127452;-0,658802;0,638798;
0,047903;-0,0121466;-0,655065;0,635062;
0,048003;-0,0117459;-0,648247;0,628246;
0,048103;-0,0115418;-0,638382;0,618382;
0,048203;-0,0115316;-0,625516;0,605517;
0,048303;-0,0117119;-0,609711;0,589714;
0,048403;-0,0120781;-0,591042;0,571047;
0,048503;-0,0126249;-0,569599;0,549605;
0,048603;-0,0133456;-0,545484;0,525492;
0,048703;-0,0142333;-0,518812;0,498821;
0,048803;-0,0152796;-0,48971;0,469721;
0,048903;-0,0164757;-0,458318;0,43833;
0,049003;-0,0178118;-0,424785;0,404798;
0,049103;-0,0192775;-0,389271;0,369285;
0,049203;-0,0208617;-0,351947;0,331962;
0,049303;-0,0225528;-0,312989;0,293006;
0,049403;-0,0243384;-0,272585;0,252602;
0,049503;-0,026206;-0,230927;0,210945;
0,049603;-0,0281422;-0,188215;0,168233;
0,049703;-0,0301338;-0,144651;0,12467;
0,049803;-0,0321668;-0,100444;0,0804636;
0,049903;-0,0342274;-0,0558054;0,0358253;
0,050003;-0,0363013;-0,0109481;-0,00903176;
0,050103;-0,0383744;0,0339138;-0,0538935;
0,050203;-0,0404326;0,078566;-0,0985456;
0,050303;-0,0424617;0,122795;-0,142775;
0,050403;-0,0444478;0,16639;-0,18637;
0,050503;-0,0463771;0,209143;-0,229123;
0,050603;-0,0482361;0,25085;-0,27083;
0,050703;-0,0500118;0,291311;-0,311292;
0,050803;-0,0516915;0,330333;-0,350315;
0,050903;-0,053263;0,36773;-0,387712;
0,051003;-0,0547146;0,403323;-0,423307;
0,051103;-0,0560354;0,436943;-0,456927;
0,051203;-0,0572149;0,468428;-0,488414;
0,051303;-0,0582436;0,49763;-0,517616;
0,051403;-0,0591124;0,524407;-0,544395;
0,051503;-0,0598134;0,548632;-0,568621;
0,051603;-0,0603394;0,57019;-0,59018;
0,051703;-0,0606841;0,588977;-0,608969;
0,051803;-0,060842;0,604905;-0,624898;
0,051903;-0,0608088;0,617896;-0,637891;
0,052003;-0,060581;0,627889;-0,647886;
0,052103;-0,0601562;0,634836;-0,654834;
0,052203;-0,059533;0,638704;-0,658704;
0,052303;-0,0587111;0,639474;-0,659476;
0,052403;-0,0576909;0,637144;-0,657147;
0,052503;-0,0564744;0,631723;-0,651727;
0,052603;-0,0550641;0,623238;-0,643244;
0,052703;-0,0534639;0,611729;-0,631737;
0,052803;-0,0516783;0,597251;-0,617261;
0,052903;-0,0497133;0,579874;-0,599885;
0,053003;-0,0475754;0,55968;-0,579693;
0,053103;-0,0452724;0,536766;-0,55678;
0,053203;-0,0428126;0,511241;-0,531257;
0,053303;-0,0402055;0,483227;-0,503244;
0,053403;-0,0374613;0,452858;-0,472877;
0,053503;-0,0345909;0,420279;-0,440299;
0,053603;-0,0316061;0,385645;-0,405666;
0,053703;-0,0285191;0,349122;-0,369144;
0,053803;-0,025343;0,310884;-0,330907;
0,053903;-0,0220912;0,271114;-0,291138;
0,054003;-0,0187777;0,230002;-0,250027;
0,054103;-0,015417;0,187744;-0,207769;
0,054203;-0,0120237;0,144541;-0,164567;
0,054303;-0,00861311;0,100601;-0,120627;
0,054403;-0,00520029;0,0561322;-0,0761588;
0,054503;-0,00180073;0,0113478;-0,0313746;
0,054603;0,00157015;-0,0335385;0,0135116;
0,054703;0,0048968;-0,0783124;0,0582856;
0,054803;0,00816391;-0,12276;0,102734;
0,054903;0,0113562;-0,166669;0,146643;
0,055003;0,0144586;-0,209831;0,189805;
0,055103;0,0174564;-0,252038;0,232012;
0,055203;0,0203354;-0,293089;0,273064;
0,055303;0,0230814;-0,332788;0,312765;
0,055403;0,0256812;-0,370947;0,350924;
0,055503;0,0281218;-0,407381;0,38736;
0,055603;0,030391;-0,441918;0,421898;
0,055703;0,0324773;-0,474393;0,454374;
0,055803;0,0343698;-0,504651;0,484633;
0,055903;0,0360586;-0,532546;0,51253;
0,056003;0,0375344;-0,557946;0,537931;
0,056103;0,038789;-0,58073;0,560717;
0,056203;0,039815;-0,600788;0,580777;
0,056303;0,040606;-0,618026;0,598016;
0,056403;0,0411567;-0,63236;0,612353;
0,056503;0,0414626;-0,643722;0,623717;
0,056603;0,0415204;-0,652059;0,632055;
0,056703;0,0413279;-0,657329;0,637328;
0,056803;0,0408838;-0,659509;0,639509;
0,056903;0,0401881;-0,658587;0,63859;
0,057003;0,0392418;-0,654568;0,634573;
0,057103;0,0380469;-0,647472;0,627478;
