time;V(/Bias_Out)1;V(/VoutN)1;V(/VoutP)1;
0,231952;2,50611;2,5079;2,5079;
0,231962;2,50639;2,5079;2,5079;
0,231972;2,50644;2,5079;2,5079;
0,231982;2,50635;2,5079;2,5079;
0,231992;2,50611;2,5079;2,5079;
0,232002;2,50639;2,5079;2,5079;
0,232012;2,50644;2,5079;2,5079;
0,232022;2,50635;2,5079;2,5079;
0,232032;2,50611;2,5079;2,5079;
0,232042;2,50639;2,5079;2,5079;
0,232052;2,50644;2,5079;2,5079;
0,232062;2,50635;2,5079;2,5079;
0,232072;2,50611;2,5079;2,5079;
0,232082;2,50639;2,5079;2,5079;
0,232092;2,50644;2,5079;2,5079;
0,232102;2,50635;2,5079;2,5079;
0,232112;2,50611;2,5079;2,5079;
0,232122;2,50639;2,5079;2,5079;
0,232132;2,50644;2,5079;2,5079;
0,232142;2,50635;2,5079;2,5079;
0,232152;2,50611;2,5079;2,5079;
0,232162;2,50639;2,5079;2,5079;
0,232172;2,50644;2,5079;2,5079;
0,232182;2,50635;2,5079;2,5079;
0,232192;2,50611;2,5079;2,5079;
0,232202;2,50639;2,5079;2,5079;
0,232212;2,50644;2,5079;2,5079;
0,232222;2,50635;2,5079;2,5079;
0,232232;2,50611;2,5079;2,5079;
0,232242;2,50639;2,5079;2,5079;
0,232252;2,50644;2,5079;2,5079;
0,232262;2,50635;2,5079;2,5079;
0,232272;2,50611;2,5079;2,5079;
0,232282;2,50639;2,5079;2,5079;
0,232292;2,50644;2,5079;2,5079;
0,232302;2,50635;2,5079;2,5079;
0,232312;2,50611;2,5079;2,5079;
0,232322;2,50639;2,5079;2,5079;
0,232332;2,50644;2,5079;2,5079;
0,232342;2,50635;2,5079;2,5079;
0,232352;2,50611;2,5079;2,5079;
0,232362;2,50639;2,5079;2,5079;
0,232372;2,50644;2,5079;2,5079;
0,232382;2,50634;2,5079;2,5079;
0,232392;2,50611;2,5079;2,5079;
0,232402;2,50639;2,50789;2,50789;
0,232412;2,50644;2,50789;2,50789;
0,232422;2,50634;2,50789;2,50789;
0,232432;2,50611;2,50789;2,50789;
0,232442;2,50639;2,50789;2,50789;
0,232452;2,50644;2,50789;2,50789;
0,232462;2,50634;2,50789;2,50789;
0,232472;2,50611;2,50789;2,50789;
0,232482;2,50639;2,50789;2,50789;
0,232492;2,50644;2,50789;2,50789;
0,232502;2,50634;2,50789;2,50789;
0,232512;2,50611;2,50789;2,50789;
0,232522;2,50639;2,50789;2,50789;
0,232532;2,50644;2,50789;2,50789;
0,232542;2,50634;2,50789;2,50789;
0,232552;2,50611;2,50789;2,50789;
0,232562;2,50639;2,50789;2,50789;
0,232572;2,50644;2,50789;2,50789;
0,232582;2,50634;2,50789;2,50789;
0,232592;2,50611;2,50789;2,50789;
0,232602;2,50639;2,50789;2,50789;
0,232612;2,50644;2,50789;2,50789;
0,232622;2,50634;2,50789;2,50789;
0,232632;2,50611;2,50789;2,50789;
0,232642;2,50639;2,50789;2,50789;
0,232652;2,50644;2,50789;2,50789;
0,232662;2,50634;2,50789;2,50789;
0,232672;2,50611;2,50789;2,50789;
0,232682;2,50639;2,50789;2,50789;
0,232692;2,50644;2,50789;2,50789;
0,232702;2,50634;2,50789;2,50789;
0,232712;2,50611;2,50789;2,50789;
0,232722;2,50639;2,50789;2,50789;
0,232732;2,50644;2,50789;2,50789;
0,232742;2,50634;2,50789;2,50789;
0,232752;2,50611;2,50789;2,50789;
0,232762;2,50639;2,50789;2,50789;
0,232772;2,50644;2,50788;2,50788;
0,232782;2,50634;2,50788;2,50788;
0,232792;2,50611;2,50788;2,50788;
0,232802;2,50639;2,50788;2,50788;
0,232812;2,50644;2,50788;2,50788;
0,232822;2,50634;2,50788;2,50788;
0,232832;2,50611;2,50788;2,50788;
0,232842;2,50639;2,50788;2,50788;
0,232852;2,50644;2,50788;2,50788;
0,232862;2,50634;2,50788;2,50788;
0,232872;2,50611;2,50788;2,50788;
0,232882;2,50639;2,50788;2,50788;
0,232892;2,50644;2,50788;2,50788;
0,232902;2,50634;2,50788;2,50788;
0,232912;2,50611;2,50788;2,50788;
0,232922;2,50639;2,50788;2,50788;
0,232932;2,50644;2,50788;2,50788;
0,232942;2,50634;2,50788;2,50788;
0,232952;2,50611;2,50788;2,50788;
0,232962;2,50639;2,50788;2,50788;
0,232972;2,50644;2,50788;2,50788;
0,232982;2,50634;2,50788;2,50788;
0,232992;2,50611;2,50788;2,50788;
0,233002;2,50639;2,50788;2,50788;
0,233012;2,50644;2,50788;2,50788;
0,233022;2,50634;2,50788;2,50788;
0,233032;2,50611;2,50788;2,50788;
0,233042;2,50639;2,50788;2,50788;
0,233052;2,50644;2,50788;2,50788;
0,233062;2,50634;2,50788;2,50788;
0,233072;2,50611;2,50788;2,50788;
0,233082;2,50639;2,50788;2,50788;
0,233092;2,50644;2,50787;2,50787;
0,233102;2,50634;2,50787;2,50787;
0,233112;2,50611;2,50787;2,50787;
0,233122;2,50639;2,50787;2,50787;
0,233132;2,50644;2,50787;2,50787;
0,233142;2,50634;2,50787;2,50787;
0,233152;2,50611;2,50787;2,50787;
0,233162;2,50639;2,50787;2,50787;
0,233172;2,50644;2,50787;2,50787;
0,233182;2,50634;2,50787;2,50787;
0,233192;2,50611;2,50787;2,50787;
0,233202;2,50639;2,50787;2,50787;
0,233212;2,50644;2,50787;2,50787;
0,233222;2,50634;2,50787;2,50787;
0,233232;2,50611;2,50787;2,50787;
0,233242;2,50639;2,50787;2,50787;
0,233252;2,50644;2,50787;2,50787;
0,233262;2,50634;2,50787;2,50787;
0,233272;2,50611;2,50787;2,50787;
0,233282;2,50639;2,50787;2,50787;
0,233292;2,50644;2,50787;2,50787;
0,233302;2,50634;2,50787;2,50787;
0,233312;2,50611;2,50787;2,50787;
0,233322;2,50639;2,50787;2,50787;
0,233332;2,50644;2,50787;2,50787;
0,233342;2,50634;2,50787;2,50787;
0,233352;2,50611;2,50787;2,50787;
0,233362;2,50639;2,50787;2,50787;
0,233372;2,50644;2,50786;2,50786;
0,233382;2,50634;2,50786;2,50786;
0,233392;2,50611;2,50786;2,50786;
0,233402;2,50639;2,50786;2,50786;
0,233412;2,50644;2,50786;2,50786;
0,233422;2,50634;2,50786;2,50786;
0,233432;2,50611;2,50786;2,50786;
0,233442;2,50639;2,50786;2,50786;
0,233452;2,50644;2,50786;2,50786;
0,233462;2,50634;2,50786;2,50786;
0,233472;2,50611;2,50786;2,50786;
0,233482;2,50639;2,50786;2,50786;
0,233492;2,50644;2,50786;2,50786;
0,233502;2,50634;2,50786;2,50786;
0,233512;2,50611;2,50786;2,50786;
0,233522;2,50639;2,50786;2,50786;
0,233532;2,50644;2,50786;2,50786;
0,233542;2,50634;2,50786;2,50786;
0,233552;2,50611;2,50786;2,50786;
0,233562;2,50639;2,50786;2,50786;
0,233572;2,50644;2,50786;2,50786;
0,233582;2,50634;2,50786;2,50786;
0,233592;2,50611;2,50786;2,50786;
0,233602;2,50639;2,50786;2,50786;
0,233612;2,50644;2,50786;2,50786;
0,233622;2,50634;2,50785;2,50785;
0,233632;2,50611;2,50785;2,50785;
0,233642;2,50639;2,50785;2,50785;
0,233652;2,50644;2,50785;2,50785;
0,233662;2,50634;2,50785;2,50785;
0,233672;2,50611;2,50785;2,50785;
0,233682;2,50639;2,50785;2,50785;
0,233692;2,50644;2,50785;2,50785;
0,233702;2,50634;2,50785;2,50785;
0,233712;2,50611;2,50785;2,50785;
0,233722;2,50639;2,50785;2,50785;
0,233732;2,50644;2,50785;2,50785;
0,233742;2,50634;2,50785;2,50785;
0,233752;2,50611;2,50785;2,50785;
0,233762;2,50639;2,50785;2,50785;
0,233772;2,50644;2,50785;2,50785;
0,233782;2,50634;2,50785;2,50785;
0,233792;2,50611;2,50785;2,50785;
0,233802;2,50639;2,50785;2,50785;
0,233812;2,50644;2,50785;2,50785;
0,233822;2,50634;2,50785;2,50785;
0,233832;2,50611;2,50785;2,50785;
0,233842;2,50639;2,50785;2,50785;
0,233852;2,50644;2,50784;2,50784;
0,233862;2,50634;2,50784;2,50784;
0,233872;2,50611;2,50784;2,50784;
0,233882;2,50639;2,50784;2,50784;
0,233892;2,50644;2,50784;2,50784;
0,233902;2,50634;2,50784;2,50784;
0,233912;2,50611;2,50784;2,50784;
0,233922;2,50639;2,50784;2,50784;
0,233932;2,50644;2,50784;2,50784;
0,233942;2,50634;2,50784;2,50784;
0,233952;2,50611;2,50784;2,50784;
0,233962;2,50639;2,50784;2,50784;
0,233972;2,50644;2,50784;2,50784;
0,233982;2,50634;2,50784;2,50784;
0,233992;2,50611;2,50784;2,50784;
0,234002;2,50639;2,50784;2,50784;
0,234012;2,50644;2,50784;2,50784;
0,234022;2,50634;2,50784;2,50784;
0,234032;2,50611;2,50784;2,50784;
0,234042;2,50639;2,50784;2,50784;
0,234052;2,50644;2,50784;2,50784;
0,234062;2,50634;2,50783;2,50783;
0,234072;2,50611;2,50783;2,50783;
0,234082;2,50639;2,50783;2,50783;
0,234092;2,50644;2,50783;2,50783;
0,234102;2,50634;2,50783;2,50783;
0,234112;2,50611;2,50783;2,50783;
0,234122;2,50639;2,50783;2,50783;
0,234132;2,50644;2,50783;2,50783;
0,234142;2,50634;2,50783;2,50783;
0,234152;2,50611;2,50783;2,50783;
0,234162;2,50639;2,50783;2,50783;
0,234172;2,50644;2,50783;2,50783;
0,234182;2,50634;2,50783;2,50783;
0,234192;2,50611;2,50783;2,50783;
0,234202;2,50639;2,50783;2,50783;
0,234212;2,50644;2,50783;2,50783;
0,234222;2,50634;2,50783;2,50783;
0,234232;2,50611;2,50783;2,50783;
0,234242;2,50639;2,50783;2,50783;
0,234252;2,50644;2,50782;2,50782;
0,234262;2,50634;2,50782;2,50782;
0,234272;2,50611;2,50782;2,50782;
0,234282;2,50639;2,50782;2,50782;
0,234292;2,50644;2,50782;2,50782;
0,234302;2,50634;2,50782;2,50782;
0,234312;2,50611;2,50782;2,50782;
0,234322;2,50639;2,50782;2,50782;
0,234332;2,50644;2,50782;2,50782;
0,234342;2,50634;2,50782;2,50782;
0,234352;2,50611;2,50782;2,50782;
0,234362;2,50639;2,50782;2,50782;
0,234372;2,50644;2,50782;2,50782;
0,234382;2,50634;2,50782;2,50782;
0,234392;2,50611;2,50782;2,50782;
0,234402;2,50639;2,50782;2,50782;
0,234412;2,50644;2,50782;2,50782;
0,234422;2,50634;2,50782;2,50782;
0,234432;2,50611;2,50781;2,50781;
0,234442;2,50639;2,50781;2,50781;
0,234452;2,50644;2,50781;2,50781;
0,234462;2,50634;2,50781;2,50781;
0,234472;2,50611;2,50781;2,50781;
0,234482;2,50639;2,50781;2,50781;
0,234492;2,50644;2,50781;2,50781;
0,234502;2,50634;2,50781;2,50781;
0,234512;2,50611;2,50781;2,50781;
0,234522;2,50639;2,50781;2,50781;
0,234532;2,50644;2,50781;2,50781;
0,234542;2,50634;2,50781;2,50781;
0,234552;2,50611;2,50781;2,50781;
0,234562;2,50639;2,50781;2,50781;
0,234572;2,50644;2,50781;2,50781;
0,234582;2,50634;2,50781;2,50781;
0,234592;2,50611;2,50781;2,50781;
0,234602;2,50639;2,5078;2,5078;
0,234612;2,50644;2,5078;2,5078;
0,234622;2,50634;2,5078;2,5078;
0,234632;2,50611;2,5078;2,5078;
0,234642;2,50639;2,5078;2,5078;
0,234652;2,50644;2,5078;2,5078;
0,234662;2,50634;2,5078;2,5078;
0,234672;2,50611;2,5078;2,5078;
0,234682;2,50639;2,5078;2,5078;
0,234692;2,50644;2,5078;2,5078;
0,234702;2,50634;2,5078;2,5078;
0,234712;2,50611;2,5078;2,5078;
0,234722;2,50639;2,5078;2,5078;
0,234732;2,50644;2,5078;2,5078;
0,234742;2,50634;2,5078;2,5078;
0,234752;2,50611;2,5078;2,5078;
0,234762;2,50639;2,50779;2,50779;
0,234772;2,50644;2,50779;2,50779;
0,234782;2,50634;2,50779;2,50779;
0,234792;2,50611;2,50779;2,50779;
0,234802;2,50639;2,50779;2,50779;
0,234812;2,50644;2,50779;2,50779;
0,234822;2,50634;2,50779;2,50779;
0,234832;2,50611;2,50779;2,50779;
0,234842;2,50639;2,50779;2,50779;
0,234852;2,50644;2,50779;2,50779;
0,234862;2,50634;2,50779;2,50779;
0,234872;2,50611;2,50779;2,50779;
0,234882;2,50639;2,50779;2,50779;
0,234892;2,50644;2,50779;2,50779;
0,234902;2,50634;2,50778;2,50778;
0,234912;2,50611;2,50778;2,50778;
0,234922;2,50639;2,50778;2,50778;
0,234932;2,50644;2,50778;2,50778;
0,234942;2,50634;2,50778;2,50778;
0,234952;2,50611;2,50778;2,50778;
0,234962;2,50639;2,50778;2,50778;
0,234972;2,50644;2,50778;2,50778;
0,234982;2,50634;2,50778;2,50778;
0,234992;2,50611;2,50778;2,50778;
0,235002;2,50639;2,50778;2,50778;
0,235012;2,50644;2,50778;2,50778;
0,235022;2,50634;2,50778;2,50778;
0,235032;2,50611;2,50778;2,50778;
0,235042;2,50639;2,50777;2,50777;
0,235052;2,50644;2,50777;2,50777;
0,235062;2,50634;2,50777;2,50777;
0,235072;2,50611;2,50777;2,50777;
0,235082;2,50639;2,50777;2,50777;
0,235092;2,50644;2,50777;2,50777;
0,235102;2,50634;2,50777;2,50777;
0,235112;2,50611;2,50777;2,50777;
0,235122;2,50639;2,50777;2,50777;
0,235132;2,50644;2,50777;2,50777;
0,235142;2,50634;2,50777;2,50777;
0,235152;2,50611;2,50777;2,50777;
0,235162;2,50639;2,50777;2,50777;
0,235172;2,50644;2,50776;2,50776;
0,235182;2,50634;2,50776;2,50776;
0,235192;2,50611;2,50776;2,50776;
0,235202;2,50639;2,50776;2,50776;
0,235212;2,50644;2,50776;2,50776;
0,235222;2,50634;2,50776;2,50776;
0,235232;2,50611;2,50776;2,50776;
0,235242;2,50639;2,50776;2,50776;
0,235252;2,50644;2,50776;2,50776;
0,235262;2,50634;2,50776;2,50776;
0,235272;2,50611;2,50776;2,50776;
0,235282;2,50639;2,50776;2,50776;
0,235292;2,50644;2,50776;2,50776;
0,235302;2,50634;2,50775;2,50775;
0,235312;2,50611;2,50775;2,50775;
0,235322;2,50639;2,50775;2,50775;
0,235332;2,50644;2,50775;2,50775;
0,235342;2,50634;2,50775;2,50775;
0,235352;2,50611;2,50775;2,50775;
0,235362;2,50639;2,50775;2,50775;
0,235372;2,50644;2,50775;2,50775;
0,235382;2,50634;2,50775;2,50775;
0,235392;2,50611;2,50775;2,50775;
0,235402;2,50639;2,50775;2,50775;
0,235412;2,50644;2,50775;2,50775;
0,235422;2,50634;2,50774;2,50774;
0,235432;2,50611;2,50774;2,50774;
0,235442;2,50639;2,50774;2,50774;
0,235452;2,50644;2,50774;2,50774;
0,235462;2,50634;2,50774;2,50774;
0,235472;2,50611;2,50774;2,50774;
0,235482;2,50639;2,50774;2,50774;
0,235492;2,50644;2,50774;2,50774;
0,235502;2,50634;2,50774;2,50774;
0,235512;2,50611;2,50774;2,50774;
0,235522;2,50639;2,50774;2,50774;
0,235532;2,50644;2,50773;2,50773;
0,235542;2,50634;2,50773;2,50773;
0,235552;2,50611;2,50773;2,50773;
0,235562;2,50639;2,50773;2,50773;
0,235572;2,50644;2,50773;2,50773;
0,235582;2,50634;2,50773;2,50773;
0,235592;2,50611;2,50773;2,50773;
0,235602;2,50639;2,50773;2,50773;
0,235612;2,50644;2,50773;2,50773;
0,235622;2,50634;2,50773;2,50773;
0,235632;2,50611;2,50772;2,50772;
0,235642;2,50639;2,50772;2,50772;
0,235652;2,50644;2,50772;2,50772;
0,235662;2,50634;2,50772;2,50772;
0,235672;2,50611;2,50772;2,50772;
0,235682;2,50639;2,50772;2,50772;
0,235692;2,50644;2,50772;2,50772;
0,235702;2,50634;2,50772;2,50772;
0,235712;2,50611;2,50772;2,50772;
0,235722;2,50639;2,50772;2,50772;
0,235732;2,50644;2,50771;2,50771;
0,235742;2,50634;2,50771;2,50771;
0,235752;2,50611;2,50771;2,50771;
0,235762;2,50639;2,50771;2,50771;
0,235772;2,50644;2,50771;2,50771;
0,235782;2,50634;2,50771;2,50771;
0,235792;2,50611;2,50771;2,50771;
0,235802;2,50639;2,50771;2,50771;
0,235812;2,50644;2,50771;2,50771;
0,235822;2,50634;2,50771;2,50771;
0,235832;2,50611;2,5077;2,5077;
0,235842;2,50639;2,5077;2,5077;
0,235852;2,50644;2,5077;2,5077;
0,235862;2,50634;2,5077;2,5077;
0,235872;2,50611;2,5077;2,5077;
0,235882;2,50639;2,5077;2,5077;
0,235892;2,50644;2,5077;2,5077;
0,235902;2,50634;2,5077;2,5077;
0,235912;2,50611;2,5077;2,5077;
0,235922;2,50639;2,50769;2,50769;
0,235932;2,50644;2,50769;2,50769;
0,235942;2,50634;2,50769;2,50769;
0,235952;2,50611;2,50769;2,50769;
0,235962;2,50639;2,50769;2,50769;
0,235972;2,50644;2,50769;2,50769;
0,235982;2,50634;2,50769;2,50769;
0,235992;2,50611;2,50769;2,50769;
0,236002;2,50639;2,50769;2,50769;
0,236012;2,50644;2,50768;2,50768;
0,236022;2,50634;2,50768;2,50768;
0,236032;2,50611;2,50768;2,50768;
0,236042;2,50639;2,50768;2,50768;
0,236052;2,50644;2,50768;2,50768;
0,236062;2,50634;2,50768;2,50768;
0,236072;2,50611;2,50768;2,50768;
0,236082;2,50639;2,50768;2,50768;
0,236092;2,50644;2,50767;2,50767;
0,236102;2,50634;2,50767;2,50767;
0,236112;2,50611;2,50767;2,50767;
0,236122;2,50639;2,50767;2,50767;
0,236132;2,50644;2,50767;2,50767;
0,236142;2,50634;2,50767;2,50767;
0,236152;2,50611;2,50767;2,50767;
0,236162;2,50639;2,50767;2,50767;
0,236172;2,50643;2,50766;2,50766;
0,236182;2,50634;2,50766;2,50766;
0,236192;2,50611;2,50766;2,50766;
0,236202;2,50639;2,50766;2,50766;
0,236212;2,50643;2,50766;2,50766;
0,236222;2,50634;2,50766;2,50766;
0,236232;2,50611;2,50766;2,50766;
0,236242;2,50639;2,50766;2,50766;
0,236252;2,50643;2,50765;2,50765;
0,236262;2,50634;2,50765;2,50765;
0,236272;2,50611;2,50765;2,50765;
0,236282;2,50639;2,50765;2,50765;
0,236292;2,50643;2,50765;2,50765;
0,236302;2,50634;2,50765;2,50765;
0,236312;2,50611;2,50765;2,50765;
0,236322;2,50639;2,50764;2,50764;
0,236332;2,50643;2,50764;2,50764;
0,236342;2,50634;2,50764;2,50764;
0,236352;2,50611;2,50764;2,50764;
0,236362;2,50639;2,50764;2,50764;
0,236372;2,50643;2,50764;2,50764;
0,236382;2,50634;2,50764;2,50764;
0,236392;2,50611;2,50763;2,50763;
0,236402;2,50639;2,50763;2,50763;
0,236412;2,50643;2,50763;2,50763;
0,236422;2,50634;2,50763;2,50763;
0,236432;2,50611;2,50763;2,50763;
0,236442;2,50639;2,50763;2,50763;
0,236452;2,50643;2,50763;2,50763;
0,236462;2,50634;2,50762;2,50762;
0,236472;2,50611;2,50762;2,50762;
0,236482;2,50639;2,50762;2,50762;
0,236492;2,50643;2,50762;2,50762;
0,236502;2,50634;2,50762;2,50762;
0,236512;2,50611;2,50762;2,50762;
0,236522;2,50639;2,50761;2,50761;
0,236532;2,50643;2,50761;2,50761;
0,236542;2,50634;2,50761;2,50761;
0,236552;2,50611;2,50761;2,50761;
0,236562;2,50639;2,50761;2,50761;
0,236572;2,50643;2,50761;2,50761;
0,236582;2,50634;2,5076;2,5076;
0,236592;2,50611;2,5076;2,5076;
0,236602;2,50639;2,5076;2,5076;
0,236612;2,50643;2,5076;2,5076;
0,236622;2,50634;2,5076;2,5076;
0,236632;2,50611;2,5076;2,5076;
0,236642;2,50639;2,50759;2,50759;
0,236652;2,50643;2,50759;2,50759;
0,236662;2,50634;2,50759;2,50759;
0,236672;2,50611;2,50759;2,50759;
0,236682;2,50639;2,50759;2,50759;
0,236692;2,50643;2,50759;2,50759;
0,236702;2,50634;2,50758;2,50758;
0,236712;2,50611;2,50758;2,50758;
0,236722;2,50639;2,50758;2,50758;
0,236732;2,50643;2,50758;2,50758;
0,236742;2,50634;2,50758;2,50758;
0,236752;2,50611;2,50757;2,50757;
0,236762;2,50639;2,50757;2,50757;
0,236772;2,50643;2,50757;2,50757;
0,236782;2,50634;2,50757;2,50757;
0,236792;2,50611;2,50757;2,50757;
0,236802;2,50639;2,50756;2,50756;
0,236812;2,50643;2,50756;2,50756;
0,236822;2,50634;2,50756;2,50756;
0,236832;2,50611;2,50756;2,50756;
0,236842;2,50639;2,50756;2,50756;
0,236852;2,50643;2,50756;2,50756;
0,236862;2,50634;2,50755;2,50755;
0,236872;2,50611;2,50755;2,50755;
0,236882;2,50639;2,50755;2,50755;
0,236892;2,50643;2,50755;2,50755;
0,236902;2,50634;2,50754;2,50754;
0,236912;2,50611;2,50754;2,50754;
0,236922;2,50639;2,50754;2,50754;
0,236932;2,50643;2,50754;2,50754;
0,236942;2,50634;2,50754;2,50754;
0,236952;2,50611;2,50753;2,50753;
0,236962;2,50639;2,50753;2,50753;
0,236972;2,50643;2,50753;2,50753;
0,236982;2,50634;2,50753;2,50753;
0,236992;2,50611;2,50752;2,50752;
0,237002;2,50639;2,50752;2,50752;
0,237012;2,50643;2,50752;2,50752;
0,237022;2,50634;2,50752;2,50752;
0,237032;2,50611;2,50752;2,50752;
0,237042;2,50639;2,50751;2,50751;
0,237052;2,50643;2,50751;2,50751;
0,237062;2,50634;2,50751;2,50751;
0,237072;2,50611;2,50751;2,50751;
0,237082;2,50639;2,5075;2,5075;
0,237092;2,50643;2,5075;2,5075;
0,237102;2,50634;2,5075;2,5075;
0,237112;2,50611;2,5075;2,5075;
0,237122;2,50639;2,50749;2,50749;
0,237132;2,50643;2,50749;2,50749;
0,237142;2,50634;2,50749;2,50749;
0,237152;2,50611;2,50748;2,50748;
0,237162;2,50639;2,50748;2,50748;
0,237172;2,50643;2,50748;2,50748;
0,237182;2,50634;2,50748;2,50748;
0,237192;2,50611;2,50747;2,50747;
0,237202;2,50639;2,50747;2,50747;
0,237212;2,50643;2,50747;2,50747;
0,237222;2,50634;2,50746;2,50746;
0,237232;2,50611;2,50746;2,50746;
0,237242;2,50639;2,50746;2,50746;
0,237252;2,50643;2,50746;2,50746;
0,237262;2,50634;2,50745;2,50745;
0,237272;2,50611;2,50745;2,50745;
0,237282;2,50639;2,50745;2,50745;
0,237292;2,50643;2,50744;2,50744;
0,237302;2,50634;2,50744;2,50744;
0,237312;2,50611;2,50744;2,50744;
0,237322;2,50639;2,50743;2,50743;
0,237332;2,50643;2,50743;2,50743;
0,237342;2,50634;2,50743;2,50743;
0,237352;2,50611;2,50742;2,50742;
0,237362;2,50639;2,50742;2,50742;
0,237372;2,50643;2,50742;2,50742;
0,237382;2,50634;2,50741;2,50741;
0,237392;2,50611;2,50741;2,50741;
0,237402;2,50639;2,5074;2,5074;
0,237412;2,50643;2,5074;2,5074;
0,237422;2,50634;2,5074;2,5074;
0,237432;2,50611;2,50739;2,50739;
0,237442;2,50639;2,50739;2,50739;
0,237452;2,50643;2,50739;2,50739;
0,237462;2,50634;2,50738;2,50738;
0,237472;2,50611;2,50738;2,50738;
0,237482;2,50639;2,50737;2,50737;
0,237492;2,50643;2,50737;2,50737;
0,237502;2,50634;2,50736;2,50736;
0,237512;2,50611;2,50736;2,50736;
0,237522;2,50639;2,50735;2,50735;
0,237532;2,50643;2,50735;2,50735;
0,237542;2,50634;2,50735;2,50735;
0,237552;2,50611;2,50734;2,50734;
0,237562;2,50639;2,50734;2,50734;
0,237572;2,50643;2,50733;2,50733;
0,237582;2,50634;2,50733;2,50733;
0,237592;2,50611;2,50732;2,50732;
0,237602;2,50639;2,50732;2,50732;
0,237612;2,50643;2,50731;2,50731;
0,237622;2,50634;2,5073;2,5073;
0,237632;2,50611;2,5073;2,5073;
0,237642;2,50639;2,50729;2,50729;
0,237652;2,50643;2,50729;2,50729;
0,237662;2,50634;2,50728;2,50728;
0,237672;2,50611;2,50728;2,50728;
0,237682;2,50639;2,50727;2,50727;
0,237692;2,50643;2,50726;2,50726;
0,237702;2,50634;2,50726;2,50726;
0,237712;2,50611;2,50725;2,50725;
0,237722;2,50639;2,50724;2,50724;
0,237732;2,50643;2,50724;2,50724;
0,237742;2,50634;2,50723;2,50723;
0,237752;2,50611;2,50722;2,50722;
0,237762;2,50639;2,50721;2,50721;
0,237772;2,50643;2,50721;2,50721;
0,237782;2,50634;2,5072;2,5072;
0,237792;2,50611;2,50719;2,50719;
0,237802;2,50639;2,50718;2,50718;
0,237812;2,50643;2,50717;2,50717;
0,237822;2,50634;2,50716;2,50716;
0,237832;2,50611;2,50715;2,50715;
0,237842;2,50639;2,50714;2,50714;
0,237852;2,50643;2,50713;2,50713;
0,237862;2,50634;2,50712;2,50712;
0,237872;2,50611;2,50711;2,50711;
0,237882;2,50639;2,50709;2,50709;
0,237892;2,50643;2,50708;2,50708;
0,237902;2,50634;2,50707;2,50707;
0,237912;2,50611;2,50706;2,50706;
0,237922;2,50639;2,50704;2,50704;
0,237932;2,50643;2,50702;2,50702;
0,237942;2,50634;2,50701;2,50701;
0,237952;2,50611;2,50699;2,50699;
0,237962;2,50639;2,50697;2,50697;
0,237972;2,50643;2,50695;2,50695;
0,237982;2,50634;2,50692;2,50692;
0,237992;2,50611;2,5069;2,5069;
0,238002;2,50639;2,50687;2,50687;
0,238012;2,50643;2,50684;2,50684;
0,238022;2,50634;2,5068;2,5068;
0,238032;2,50611;2,50676;2,50676;
0,238042;2,50639;2,50671;2,50671;
0,238052;2,50643;2,50665;2,50665;
0,238062;2,50634;2,50656;2,50656;
0,238072;2,50611;2,50646;2,50646;
0,238082;2,50639;2,5062;2,5062;
0,238092;2,50586;1,56982;1,56982;
0,238102;-2,50599;-2,50556;-2,50556;
0,238106;-2,50858;-2,50809;-2,50809;
0,238111;-2,50945;-2,50895;-2,50895;
0,238117;-2,50978;-2,50928;-2,50928;
0,238127;-2,50985;-2,50933;-2,50933;
0,238137;-2,50966;-2,50912;-2,50912;
0,238147;-2,50921;-2,50865;-2,50865;
0,238157;-2,50851;-2,50793;-2,50793;
0,238167;-2,50733;-2,50686;-2,50686;
0,238177;-2,50631;-2,50711;-2,50711;
0,238187;-2,5062;-2,50697;-2,50697;
0,238197;-2,50645;-2,5069;-2,5069;
0,238207;-2,50646;-2,50694;-2,50694;
0,238217;-2,50636;-2,50695;-2,50695;
0,238227;-2,50607;-2,50696;-2,50696;
0,238237;-2,5065;-2,50698;-2,50698;
0,238247;-2,50667;-2,507;-2,507;
0,238257;-2,50662;-2,50702;-2,50702;
0,238267;-2,50633;-2,50704;-2,50704;
0,238277;-2,50651;-2,50705;-2,50705;
0,238287;-2,50645;-2,50707;-2,50707;
0,238297;-2,50632;-2,50708;-2,50708;
0,238307;-2,50604;-2,50709;-2,50709;
0,238317;-2,50651;-2,50711;-2,50711;
0,238327;-2,50673;-2,50712;-2,50712;
0,238337;-2,50671;-2,50713;-2,50713;
0,238347;-2,50645;-2,50714;-2,50714;
0,238357;-2,50635;-2,50715;-2,50715;
0,238367;-2,50608;-2,50716;-2,50716;
0,238377;-2,50649;-2,50717;-2,50717;
0,238387;-2,50665;-2,50718;-2,50718;
0,238397;-2,5066;-2,50719;-2,50719;
0,238407;-2,50631;-2,5072;-2,5072;
0,238417;-2,50645;-2,5072;-2,5072;
0,238427;-2,50636;-2,50721;-2,50721;
0,238437;-2,50632;-2,50722;-2,50722;
0,238447;-2,50609;-2,50723;-2,50723;
0,238457;-2,50645;-2,50723;-2,50723;
0,238467;-2,50657;-2,50724;-2,50724;
0,238477;-2,50649;-2,50725;-2,50725;
0,238487;-2,50619;-2,50726;-2,50726;
0,238497;-2,50642;-2,50726;-2,50726;
0,238507;-2,50641;-2,50727;-2,50727;
